type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description	source_evidence
MT-ECB6539FC6C9	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-BC96509EEFCF	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-BC96509EEFCF	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-BC96509EEFCF	适配管径	适配管径	required	text			true	3	适配管径（扣件/连接件）按来源证据填写。	source_required_specs/brand/model
MT-C2E8FBC7901A	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C2E8FBC7901A	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C2E8FBC7901A	适配通丝	适配通丝	required	text			true	3	适配通丝（扣件/连接件）按来源证据填写。	source_required_specs/brand/model
MT-3C979B2867F6	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-3C979B2867F6	length	长度	required	text			true	2	长度（扣件/连接件）按来源证据填写。	source_required_specs/brand/model
MT-850B91A05145	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-6B5C6720D141	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6B5C6720D141	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-56A4F9CF1209	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-56A4F9CF1209	形状	形状	required	text			true	2	形状（扣件/连接件）按来源证据填写。	source_required_specs/brand/model
MT-6E92A313AB55	适配钢筋直径	适配钢筋直径	required	text			true	1	适配钢筋直径（扣件/连接件）按来源证据填写。	source_required_specs/brand/model
MT-1CCAA3F0E150	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-E5922522977D	适配管径	适配管径	required	text			true	1	适配管径（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-7734D60F0E36	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-7734D60F0E36	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-7734D60F0E36	brand	品牌	required	text			true	3	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-DE727D19AAD0	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DE727D19AAD0	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-DE727D19AAD0	型式	型式	required	text			true	3	型式（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-DE727D19AAD0	特征	特征	required	text			true	4	特征（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-30BA35D10517	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-30BA35D10517	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-F81B151B3CE0	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-F81B151B3CE0	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-F81B151B3CE0	型式	型式	required	text			true	3	型式（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-DB4DCA6030C7	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DB4DCA6030C7	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-DB4DCA6030C7	类型	类型	required	text			true	3	类型（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-DB4DCA6030C7	联数	联数	required	text			true	4	联数（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-7B7D05547C77	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-7B7D05547C77	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-8EE78708B115	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-8EE78708B115	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-8EE78708B115	thickness	厚度	required	text			true	3	厚度（管卡/抱箍）按来源证据填写。	source_required_specs/brand/model
MT-8EE78708B115	material	材质	required	text			true	4	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-670B06BC82CD	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-670B06BC82CD	length	长度	required	text			true	2	长度（膨胀锚栓）按来源证据填写。	source_required_specs/brand/model
MT-670B06BC82CD	surface_treatment	表面处理	required	text			true	3	表面处理方式。	source_required_specs/brand/model
MT-9C214A9B3BDB	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-9C214A9B3BDB	length	长度	required	text			true	2	长度（膨胀锚栓）按来源证据填写。	source_required_specs/brand/model
MT-9C214A9B3BDB	surface_treatment	表面处理	required	text			true	3	表面处理方式。	source_required_specs/brand/model
MT-B33FE83FB5C1	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B33FE83FB5C1	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B33FE83FB5C1	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-B33FE83FB5C1	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-B33FE83FB5C1	类型	类型	required	text			true	5	类型（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-C4852354266F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C4852354266F	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C4852354266F	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-C4852354266F	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-81411EABF152	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-81411EABF152	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-81411EABF152	surface_treatment	表面处理	required	text			true	3	表面处理方式。	source_required_specs/brand/model
MT-4640A440E928	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-4640A440E928	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C061C5DF4A9B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C061C5DF4A9B	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C061C5DF4A9B	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-C061C5DF4A9B	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-719F128F9410	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-719F128F9410	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-719F128F9410	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-719F128F9410	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-AD1E31ED56AC	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-AD1E31ED56AC	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-AD1E31ED56AC	surface_treatment	表面处理	required	text			true	3	表面处理方式。	source_required_specs/brand/model
MT-AD1E31ED56AC	接口	接口	required	text			true	4	接口（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-B914E40A4D8F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B914E40A4D8F	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B914E40A4D8F	surface_treatment	表面处理	required	text			true	3	表面处理方式。	source_required_specs/brand/model
MT-53D873FAEBE8	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-53D873FAEBE8	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-53D873FAEBE8	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-53D873FAEBE8	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-7E6C54309A1C	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-7E6C54309A1C	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-7E6C54309A1C	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-7E6C54309A1C	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-4811F3FB931F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-4811F3FB931F	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-4811F3FB931F	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-4811F3FB931F	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-4811F3FB931F	定制	定制	required	text			true	5	定制（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-9049101F9852	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-9049101F9852	length	长度	required	text			true	2	长度（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-9049101F9852	diameter	直径	required	text			true	3	直径（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-9049101F9852	material	材质	required	text			true	4	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-9049101F9852	surface_treatment	表面处理	required	text			true	5	表面处理方式。	source_required_specs/brand/model
MT-9049101F9852	驱动类型	驱动类型	required	text			true	6	驱动类型（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-6890D212BF2B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-6890D212BF2B	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-6890D212BF2B	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-6890D212BF2B	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-A751397AFB60	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A751397AFB60	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-A751397AFB60	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-A751397AFB60	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-BEBAEBE1118D	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-BEBAEBE1118D	length	长度	required	text			true	2	长度（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-BEBAEBE1118D	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-BEBAEBE1118D	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-CE8E71227015	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-CE8E71227015	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-CE8E71227015	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-CE8E71227015	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-CE8E71227015	thread_form	螺纹形式	required	text			true	5	螺纹形式（螺丝/螺栓）按来源证据填写。	source_required_specs/brand/model
MT-F83EF7875FB9	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-F83EF7875FB9	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-F83EF7875FB9	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-F83EF7875FB9	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-BDDF2F1BE989	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-BDDF2F1BE989	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-BDDF2F1BE989	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-BDDF2F1BE989	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-C49F18052CE3	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C49F18052CE3	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C49F18052CE3	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-C49F18052CE3	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-42141E25BFB3	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-42141E25BFB3	length	长度	required	text			true	2	长度（螺杆/丝杆）按来源证据填写。	source_required_specs/brand/model
MT-42141E25BFB3	diameter	直径	required	text			true	3	直径（螺杆/丝杆）按来源证据填写。	source_required_specs/brand/model
MT-42141E25BFB3	material	材质	required	text			true	4	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-42141E25BFB3	strength_grade	强度等级	required	text			true	5	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-42141E25BFB3	surface_treatment	表面处理	required	text			true	6	表面处理方式。	source_required_specs/brand/model
MT-D47D489C0E67	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-D47D489C0E67	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-D47D489C0E67	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-D47D489C0E67	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-80739C15B01A	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-80739C15B01A	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-80739C15B01A	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-80739C15B01A	surface_treatment	表面处理	required	text			true	4	表面处理方式。	source_required_specs/brand/model
MT-9C43ED55EFA0	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-9C43ED55EFA0	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-9C43ED55EFA0	strength_grade	强度等级	required	text			true	3	强度等级；属于 SKU 属性，不得放入标准物料名称。	source_required_specs/brand/model
MT-B88716AEE62A	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B88716AEE62A	length	长度	required	text			true	2	长度（钉类）按来源证据填写。	source_required_specs/brand/model
MT-B88716AEE62A	diameter	直径	required	text			true	3	直径（钉类）按来源证据填写。	source_required_specs/brand/model
MT-B88716AEE62A	包装数量	包装数量	required	text			true	4	包装数量（钉类）按来源证据填写。	source_required_specs/brand/model
MT-57F6D2F844D9	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-57F6D2F844D9	length	长度	required	text			true	2	长度（钉类）按来源证据填写。	source_required_specs/brand/model
MT-57F6D2F844D9	diameter	直径	required	text			true	3	直径（钉类）按来源证据填写。	source_required_specs/brand/model
MT-57F6D2F844D9	material	材质	required	text			true	4	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-57F6D2F844D9	包装数量	包装数量	required	text			true	5	包装数量（钉类）按来源证据填写。	source_required_specs/brand/model
MT-33136E09A7BA	length	长度	required	text			true	1	长度（钉类）按来源证据填写。	source_required_specs/brand/model
MT-33136E09A7BA	diameter	直径	required	text			true	2	直径（钉类）按来源证据填写。	source_required_specs/brand/model
MT-AA027488E05B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-AA027488E05B	类型	类型	required	text			true	2	类型（销/卡簧）按来源证据填写。	source_required_specs/brand/model
MT-CC65F8539F5D	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-4D203DF17117	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-4D203DF17117	length	长度	required	text			true	2	长度（销/卡簧）按来源证据填写。	source_required_specs/brand/model
MT-4D203DF17117	diameter	直径	required	text			true	3	直径（销/卡簧）按来源证据填写。	source_required_specs/brand/model
MT-4D203DF17117	material	材质	required	text			true	4	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-13054A7727DB	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-13054A7727DB	length	长度	required	text			true	2	长度（销/卡簧）按来源证据填写。	source_required_specs/brand/model
MT-13054A7727DB	diameter	直径	required	text			true	3	直径（销/卡簧）按来源证据填写。	source_required_specs/brand/model
MT-13054A7727DB	material	材质	required	text			true	4	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-2072896B338B	size	尺寸	required	text			true	1	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-2072896B338B	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-2072896B338B	刹车	刹车	required	text			true	3	刹车（传动件）按来源证据填写。	source_required_specs/brand/model
MT-404B1D47D346	model	型号	required	text			true	1	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-AB73E74E460D	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-AB73E74E460D	适配型号	适配型号	required	text			true	2	适配型号（传动件）按来源证据填写。	source_required_specs/brand/model
MT-EF9BE3AC2E45	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-EF9BE3AC2E45	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-EF9BE3AC2E45	刹车	刹车	required	text			true	3	刹车（传动件）按来源证据填写。	source_required_specs/brand/model
MT-5753BDB1DD4B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-5753BDB1DD4B	length	长度	required	text			true	2	长度（传动件）按来源证据填写。	source_required_specs/brand/model
MT-5753BDB1DD4B	width	宽度	required	text			true	3	宽度（传动件）按来源证据填写。	source_required_specs/brand/model
MT-5753BDB1DD4B	thickness	厚度	required	text			true	4	厚度（传动件）按来源证据填写。	source_required_specs/brand/model
MT-5753BDB1DD4B	material	材质	required	text			true	5	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-8F3D9414508C	轮径	轮径	required	text			true	1	轮径（传动件）按来源证据填写。	source_required_specs/brand/model
MT-8F3D9414508C	轴孔	轴孔	required	text			true	2	轴孔（传动件）按来源证据填写。	source_required_specs/brand/model
MT-8F3D9414508C	适配对象	适配对象	required	text			true	3	适配对象（传动件）按来源证据填写。	source_required_specs/brand/model
MT-0B513C0F91AF	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-0B513C0F91AF	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-1BA47C1E8F5D	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-1BA47C1E8F5D	outer_diameter	外径	required	text			true	2	外径（密封垫片）按来源证据填写。	source_required_specs/brand/model
MT-1BA47C1E8F5D	inner_diameter	内径	required	text			true	3	内径（密封垫片）按来源证据填写。	source_required_specs/brand/model
MT-1BA47C1E8F5D	thickness	厚度	required	text			true	4	厚度（密封垫片）按来源证据填写。	source_required_specs/brand/model
MT-1BA47C1E8F5D	material	材质	required	text			true	5	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-2874B9480820	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-2874B9480820	thickness	厚度	required	text			true	2	厚度（密封垫片）按来源证据填写。	source_required_specs/brand/model
MT-2874B9480820	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-D9412A5C2BA1	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-D9412A5C2BA1	类型	类型	required	text			true	2	类型（密封垫片）按来源证据填写。	source_required_specs/brand/model
MT-96C1EB6C776D	inner_diameter	内径	required	text			true	1	内径（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-96C1EB6C776D	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-96C1EB6C776D	线径	线径	required	text			true	3	线径（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-9F855FB97E38	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-9F855FB97E38	套装	套装	required	text			true	2	套装（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-05E0C7156DE6	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-05E0C7156DE6	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-05E0C7156DE6	规格/轴径	规格/轴径	required	text			true	3	规格/轴径（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-FBB03A4797FD	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-FBB03A4797FD	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-FBB03A4797FD	原装	原装	required	text			true	3	原装（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-FBB03A4797FD	适用设备	适用设备	required	text			true	4	适用设备（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-4E6F0C6F94DF	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-4E6F0C6F94DF	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-B48EA527AE8B	size	尺寸	required	text			true	1	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-B48EA527AE8B	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-B48EA527AE8B	接口尺寸	接口尺寸	required	text			true	3	接口尺寸（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-B48EA527AE8B	适配设备	适配设备	required	text			true	4	适配设备（密封过滤件）按来源证据填写。	source_required_specs/brand/model
MT-0BE333D969FD	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-0BE333D969FD	适配型号	适配型号	required	text			true	2	适配型号（搅拌机配件）按来源证据填写。	source_required_specs/brand/model
MT-517E08906FC4	量程	量程	required	text			true	1	量程（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-5CD91FA6BC10	适配型号	适配型号	required	text			true	1	适配型号（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-287D54AB5365	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-287D54AB5365	接口	接口	required	text			true	2	接口（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-4829AF989638	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-4829AF989638	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-B5FE959A703E	过滤精度	过滤精度	required	text			true	1	过滤精度（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-E74BDC9C566A	接口	接口	required	text			true	1	接口（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-E74BDC9C566A	类型	类型	required	text			true	2	类型（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-E74BDC9C566A	适用设备	适用设备	required	text			true	3	适用设备（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-CC0E8B6D1ED5	接口	接口	required	text			true	1	接口（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-ADA655463364	接口	接口	required	text			true	1	接口（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-ADA655463364	角度	角度	required	text			true	2	角度（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-0DD03EDB8216	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-0DD03EDB8216	outer_diameter	外径	required	text			true	2	外径（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-35D85B4C0B9E	nominal_diameter	公称直径	required	text			true	1	管件或阀门的公称直径。	source_required_specs/brand/model
MT-35D85B4C0B9E	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-35D85B4C0B9E	异径	异径	required	text			true	3	异径（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-35D85B4C0B9E	接口	接口	required	text			true	4	接口（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-35D85B4C0B9E	特征	特征	required	text			true	5	特征（泵类配件）按来源证据填写。	source_required_specs/brand/model
MT-192E2DA1E5EE	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
