item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash	classification_key	missing_required_specs
SAFE-000074	MT-89717F4D947D	防坠器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d7cfa0a08c04cfa5836e4707c25670288b4bb6dd60199de5e2a1cb485a5b6dae	劳保防护|安全带/安全绳|防坠器	
SAFE-000075	MT-1FFD9DD105A0	灭火器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	1ddcf0d45c4924618511677d6328209c4fa1723f8b43bd03d8ef08c6271dd381	安全消防|消防器材|灭火器	
SAFE-000076	MT-D0E380210218	灭火器箱	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	0d6ca32bba073e2a32c825525502c52f7517327826ff911cad08ae0338b30f1f	安全消防|消防器材|灭火器箱	
SAFE-000077	MT-1749C009EF50	雨鞋	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	571f5b70246a4c69553381152965503a76e8cce506a1ebd360ab11a3180bb1de	劳保防护|足部防护|雨鞋	
SAFE-000079	MT-2ADD0B74CB32	立式灭火标志	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	89521b799a54b3b7cb13882138e0b6e6e044af3177385501bbe4e8e7e783c9c7	安全消防|安全警示|立式灭火标志	
SAFE-000080	MT-EE4ABDB0A7F6	五点式安全带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	caac4f8fc74dee1ebd5ccbabd51181b82b27e166f755aad8b48250f0f43805bb	劳保防护|安全带/安全绳|五点式安全带	挂钩,款式
SAFE-000081	MT-E14525C86C5A	救生衣	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a1203e694e15a8ca5aabe986cbc10c91079a14df1d011b8ff772fab456458f01	劳保防护|身体防护|救生衣	
SAFE-000082	MT-14037C946BF7	焊接面罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d9fcffcabe42995888c6900470d495cdd1287f72e3626c0d48781de1920fa53d	劳保防护|眼面防护|焊接面罩	
SAFE-000086	MT-8581CE44DCF8	消防水带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	c5fb8ebfd282e70ff6bd4b63664b44beaaf805c4eae8b1989458aafbdb0b81c4	安全消防|消防管件|消防水带	特性
SAFE-000087	MT-8581CE44DCF8	消防水带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d1bc282ba392036bee08dd8546501be46b3fdb0ffcc63e89ef8279b0dc3bef31	安全消防|消防管件|消防水带	特性
SAFE-000088	MT-39D10D870241	安全网	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7691dffbd19ee1e169e37094aec7f33487a91280c37077df062f5eb31c72bf21	安全消防|安全网/防护网|安全网	特征,目数
SAFE-000089	MT-83CD49BCE40D	防护服	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	2d70f427fd799b266291f27cc9e714eca02c9b5c16f2bc9ddda4a43c66d2b197	劳保防护|身体防护|防护服	
SAFE-000090	MT-445714EAB465	阀门	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	497b79250b4e6e700a1c8062161249184af8eae1b3fbb27e7af8a09c569a9953	安全消防|消防管件|阀门	
SAFE-000091	MT-A6481AC7E3DF	手套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	65f89ddbdd08ab5277be760599a830d5100fe84a13947bc700cab509c848c2dd	劳保防护|手套|手套	length,thickness,process,layer_count,类型
SAFE-000060	MT-39D10D870241	安全网	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	0a68e3ba1181654c29ff51f9c1d85a167d695c3ca3aeccccecc13f8b9269fa70	安全消防|安全网/防护网|安全网	目数,类型
SAFE-000095	MT-9266F9EAA9BD	防护眼镜	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7e66bdc8742ae5a7992d72ef297850a8040cf1d4f0ef8631a7c4a0d927f4b237	劳保防护|眼面防护|防护眼镜	color,镜片类型
SAFE-000096	MT-A6481AC7E3DF	手套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	931f1825bda8aef4f9891ffe61816ddbe32d350e0271be953def987fa4e704c1	劳保防护|手套|手套	length,thickness,process,layer_count,加厚,类型
SAFE-000097	MT-A6481AC7E3DF	手套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	903f2643d661ed0cdc3f6584efd91bd777c4d00b366a8b4048f576f50e552035	劳保防护|手套|手套	thickness,process,layer_count,加厚,类型
SAFE-000098	MT-86E00E488E42	防尘面罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	8d73d2f08ec47af4b472990d8eede3527b8f4990c0c957dc96d33b873998941b	劳保防护|呼吸防护|防尘面罩	
SAFE-000099	MT-00FB6BF0EEE6	防尘面罩滤芯	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	8783e403dfb5e02e221b146e9138521eeb57e89fa32321178f3f17e1ea6edec4	劳保防护|呼吸防护|防尘面罩滤芯	
SAFE-000100	MT-A6481AC7E3DF	手套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	fc83e886834c8cccf381353ac356c87e552042cbee1dcd8e5d895c95d7437edc	劳保防护|手套|手套	thickness,process,layer_count,加厚,类型
SAFE-000101	MT-4F78822ABABC	安全绳	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ae892d26243631e3a02a25c2328e4ca0da64267600d006a07ccf224f9bd89314	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型
SAFE-000102	MT-A9DCE2483432	口罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e14dd534181a110f27070f06abd92ab21006cb2aa1c33eb5411d132637ecbd11	劳保防护|呼吸防护|口罩	layer_count
SAFE-000106	MT-A9DCE2483432	口罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b752d65c13d9e180b3529cb9b438f93c61a409a04f1d50066d7bab053fe9093d	劳保防护|呼吸防护|口罩	layer_count
SAFE-000107	MT-9266F9EAA9BD	防护眼镜	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	25b58cd856e917be2e86b10a255d01f1523a3e2d83a9e4bc92dc75f3131f54ec	劳保防护|眼面防护|防护眼镜	color,镜框,镜片,镜片类型
SAFE-000110	MT-14037C946BF7	焊接面罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ce67e7d266705e1182046fe9bbda7479a5bdeb4a8f01ee805684770526531ff1	劳保防护|眼面防护|焊接面罩	
SAFE-000111	MT-A573E2E3F615	消防铲	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e961cd602fd886ee8e099fcd9e894014bc19964e0930aa5379a8c47d4dbb48ba	安全消防|消防器材|消防铲	
SAFE-000113	MT-A6481AC7E3DF	手套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	5c4cd7ac602e1f7fb9e7a84c94334ee454df9cdff74bed7001004f685bec3000	劳保防护|手套|手套	thickness,color,layer_count,加厚,类型
SAFE-000115	MT-9B733ADF90DE	密目安全网	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3291b0a55763d365bb34fa9361f6ec1839e5b362af5c3b6a5c22420ef8672d16	安全消防|安全网/防护网|密目安全网	
SAFE-000116	MT-A284F23B896D	焊工眼镜	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b8a15335100a1be5743952c315cfba0464bbf34f2d1a2775977f3811decc8612	劳保防护|眼面防护|焊工眼镜	遮光等级
SAFE-000117	MT-2F9B1A6891FB	焊罩镜片	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4b1d14386302eff0f510608bf4be3a81042fdbc1147aed651203b7d62805aff5	劳保防护|眼面防护|焊罩镜片	
SAFE-000118	MT-EE4ABDB0A7F6	五点式安全带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e5642b0b4739786d94a17ab0cf36a258b852accde8474e2bc6b4bf1ced23b0a2	劳保防护|安全带/安全绳|五点式安全带	款式,缓冲
SAFE-000119	MT-7F804FFA03EB	防护罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	847a43db1c9d927078241174bd7721ad399c30c2a4ff4279bee6b1b17ed9fbed	定制加工件|定制结构件|防护罩	
SAFE-000120	MT-EE4ABDB0A7F6	五点式安全带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7c210e8026031ccf5c8f1a5d99fcf3f7722fae22fd774024c7596aa940d99cbb	劳保防护|安全带/安全绳|五点式安全带	款式,缓冲
SAFE-000123	MT-8581CE44DCF8	消防水带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9d368e0ce9dae4ce129d91a3df44ef12652e3d359a9eb8d420c211847afa59a0	安全消防|消防管件|消防水带	
SAFE-000125	MT-1EF1E4D71218	反光警示带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	16702e6af0b8e8d3369bfa77939a6e843cc89651c8590d4ae73ec0c2eb6bb114	安全消防|安全警示|反光警示带	
SAFE-000126	MT-E26BA4405A62	反光踢脚板	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3b95bae16245027e238b585e654087313b957b96d0e7ae7352ba9bd3fc4073b7	安全消防|安全警示|反光踢脚板	
SAFE-000127	MT-0311ABAE51A5	红花油	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7dc4d0adc6e1b8b57b11fa358c78a8163e8c4ef161571a3e939939b1e3434374	劳保防护|急救用品|红花油	
SAFE-000128	MT-1749C009EF50	雨鞋	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	57930cf6b89c75106cb7c27fa90869cc2c761193f5bd919385addd018dfe7bbf	劳保防护|足部防护|雨鞋	
SAFE-000129	MT-4F78822ABABC	安全绳	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	bef94bdff4396cc28d5a8129eeccbab842169cb321aa9056e9128f1fc98e2921	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型
SAFE-000130	MT-17699DF79C18	下水裤	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	bb81c9ca544077295c495ab32a0fa6f05e967ffb833b5a20a29844da62d2228e	劳保防护|身体防护|下水裤	
SAFE-000131	MT-8581CE44DCF8	消防水带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	22950dc48a7f0c22f42fc6a89c698581130df8b496d04b5388281fa7d722e475	安全消防|消防管件|消防水带	
SAFE-000132	MT-44C5A42B3CA8	铝合金梯	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6d5f21cd04c7b4ab60770b33b759bae44830edd9281a3392a9f43d8c270b3bd9	工具量具|登高工具|铝合金梯	specification,型式
SAFE-000134	MT-7E89AF39C876	消防枪头接头套件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	5df9e196d845481dbb152ade115a2ff3161bdf613294e1f97d33976988b828bd	安全消防|消防管件|消防枪头接头套件	
SAFE-000135	MT-7E89AF39C876	消防枪头接头套件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6cea72dcd5d6cd434e43c10c532987741fedc391f8d73a5efa02b9f7fd1dd8c6	安全消防|消防管件|消防枪头接头套件	
SAFE-000136	MT-D91FBDDDC046	消防枪头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a2a5d49fff88557ee7b72bad5c2cbc36dfb9aef92df5a17d0bda0e25b1d1813e	安全消防|消防管件|消防枪头	
SAFE-000137	MT-A255E62120C8	消防快速接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	150ed3f9cbf0656f971640548ed0fd3f559e1cc0acb34f8fde701d14dae9c2d0	安全消防|消防管件|消防快速接头	
SAFE-000138	MT-4F78822ABABC	安全绳	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a3557b97a638e5319c8e5cd9985a5680353a76d075c156fdcb0ee6669ab79bd9	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型
SAFE-000139	MT-4F78822ABABC	安全绳	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	c82b601ee9e4bab4dab1511a53a28e7e4af9df377ff714a069773f18dd4547ea	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型
SAFE-000140	MT-4F78822ABABC	安全绳	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e826a957867d589ee2aff5fb4d5be0cda5099fa8ae50cae742917c1257aa2277	劳保防护|安全带/安全绳|安全绳	承重,挂钩,类型
SAFE-000141	MT-A6481AC7E3DF	手套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	504749f14c19d7e448a2199ad5d7c6f1a1483d82a6261aa1096db004b2b431e8	劳保防护|手套|手套	thickness,color,layer_count,加厚,类型
SPARE-000001	MT-33136E09A7BA	铁钉	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1fd7adfe66999315f423792505aaafba145738cc956fb0a01a86c595e1faed49	紧固件与连接件|钉类|铁钉	
SPARE-000003	MT-43A0E2C77E2A	插销	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b9f347b213e62b7c51fe38328351e5f4accc694f18b351ac2ee294f95acb81b0	清洁办公后勤|门窗五金|插销	
SPARE-000005	MT-1B368FF30EFD	合页	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	bb0e166f385d968b3f3cf2b1a0442271eca3fa26e781eed3d1c3a94e5ddf9243	清洁办公后勤|门窗五金|合页	specification,process
SPARE-000006	MT-0DEA7B5E6082	闭门器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	dccefcafd7e4877391c6ecf0441ca2d9b771f5fb3a43d107d6f8af7777130e40	清洁办公后勤|门窗五金|闭门器	
SPARE-000009	MT-04D63F71DC52	钢圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	53a24a758bbfa46f3ba240c193b3721944bdec53c01e4b90895effac82eb28bf	定制加工件|定制结构件|钢圈	
SPARE-000010	MT-04D63F71DC52	钢圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	466237c7a1f87ab4d4ddf0da402cc0217a4f75f1f8ff19b69e136f211b19414e	定制加工件|定制结构件|钢圈	
SPARE-000011	MT-0A0040E5C01B	垫片	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f4d11e4b921f11f95b7d34650b5eb0bab436585c390c980c85064523784b558c	紧固件与连接件|垫圈/垫片|垫片	specification,length,width,material,定制件,特征
SPARE-000012	MT-1B368FF30EFD	合页	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	84a6a412b5aec1abf3e263a12bab0f0cdf77b83b9ae165bfbe84680a299c5724	清洁办公后勤|门窗五金|合页	specification,process
SPARE-000013	MT-1B368FF30EFD	合页	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	76d7f64dcc6797dc0330e4f7d2c465dcac70c9110735406198df094ad262bbdb	清洁办公后勤|门窗五金|合页	specification,process
SPARE-000014	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	bff3dd198d86d9291b6f2f665955802e29ea2eef1a54ea20c4c8deec9d01efc4	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000014-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	4a07b2ab85e08fd25b5f073a8d96ed2bf4667e49f55b918b84e8fc6b98bf82b1	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000015	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	fb776d1a929a18b74f8a61f2d15dac342bbc360ec6254d5eb811506ddaa43dc9	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000015-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	15f47ecd32e9879ee2e34c5a6199377653af90c6d1daf9ac7e1a7521cfdfd5c9	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000016	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ed74d6ebcfc89fc7de7e126f1fd901d0a7e60c357e0766814100e2161d5e4ba0	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000016-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b9b016df9d0678c2200a8d029581bf8226e7faa290787411839a959fd1f52802	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000017	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	6cfb7ed870e4c7c3f25e68dd96d11acf6aa9f23e455b6a0f819f6a425cba2e74	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000017-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	c6c0bec8393435dea0171b4e3cc7e1c62427064a20ea864433faf172a3c53b2d	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000018	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	99d355252e55a281eb7b3106271f273966f22e375a4ac603729315ba529f841f	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000018-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	9151192a047beecbd27d1369e1288928cc621e021dde2ca50dc442e4bd1a9b9b	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000019	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1b728157af97a379ab0d31fcfd0d35cbfcfd20bb05e56d875a0206fdc203c803	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000019-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	41f979e25fc12ed61242355e2b8e3c49facabe19f6da22e6ed55460d296a8a05	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000020	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	859fce2baf6478f0238d7d4be29131f5aa8298fd8b8973542804e7608fd94b14	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000020-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	fe653a1875cf1ba88da30bd7cc2ad7a32b81f7946ca10bc9e5efa4a2f36336ed	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000021	MT-E74BDC9C566A	高压水枪过滤总成	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	46abd83e9273999e382b0739642a3957924d429167c0b42277e78eef419f2b99	设备备件|泵类配件|高压水枪过滤总成	
SPARE-000022	MT-B5FE959A703E	高压水枪滤芯	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	13a2540efdb5078f94b208840ecf335299fb41fe7fedbf2bb7dd7ed0ab879bb5	设备备件|泵类配件|高压水枪滤芯	
SPARE-000023	MT-0A0040E5C01B	垫片	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	224c53c591920fb6148fef00cfb90d9f58a4dd332a95116c772ccf64cacd84d3	紧固件与连接件|垫圈/垫片|垫片	specification,outer_diameter,inner_diameter,material,加工件,特征
SPARE-000026	MT-C49F18052CE3	鱼尾螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	871405f0cc3be2bd9c449677ab5ba767c2425306094a6257562f1176a3ce2cfb	紧固件与连接件|螺丝/螺栓|鱼尾螺栓	
SPARE-000027	MT-C49F18052CE3	鱼尾螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e6668d6bd4c3547cf7ffc5b66551ca70d631007c029df5b6d057c6542e462853	紧固件与连接件|螺丝/螺栓|鱼尾螺栓	
SPARE-000028	MT-C49F18052CE3	鱼尾螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	272273293b00d42c4e0b63e1b93035e74e8096acfaaf588254cebcba6c97c62f	紧固件与连接件|螺丝/螺栓|鱼尾螺栓	
SPARE-000029	MT-C4852354266F	U型螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	9b4a51db5264d067e29229e0fc40cb4e6167d4c54076b6cd3a9524a4e460b9dd	紧固件与连接件|螺丝/螺栓|U型螺栓	
SPARE-000030	MT-33188389F475	钢套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	463ac88a3d4f7f02bb98f4fe371e5f0a3a66ccf4a60702837c645c3cc64cf1c2	定制加工件|设备定制配件|钢套	
SPARE-000031	MT-C061C5DF4A9B	内六角螺丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ddd52ac068ebce78d66f6d3fcb5c14d5b00ca6b6796d0dcd0c61c8cad18c0209	紧固件与连接件|螺丝/螺栓|内六角螺丝	
SPARE-000032	MT-C061C5DF4A9B	内六角螺丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	7559f04e6568f74c0108a17518e12d5325dcaa77609f5e6c9f6ac33ab56e2f4a	紧固件与连接件|螺丝/螺栓|内六角螺丝	
SPARE-000033	MT-D948C6FDD5DC	刮泥板	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	eaa31fa425500701847b7a6b8f7a155fc0abc235db8ccc4cb72346cc67499e0d	定制加工件|设备定制配件|刮泥板	
SPARE-000034	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	d9efa78987c7ea230879c638aff6dafec8e5969cf4821973c459b1b85955430c	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000034-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	f7169580f89c5599faa03ffac9d4294942c4048d6d26666352d881d925756862	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000035	MT-C2AD295AD40D	板件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	2b39736d6acc7f444967f4046e6a9b146ace14a38b37f31e2681b43282fee4b2	定制加工件|定制板牌件|板件	
SPARE-000036	MT-8C1130861121	夹板	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b4a7f418460344f74221403f19397504a054298fdbb95d9e94e1cc736ea04772	定制加工件|定制结构件|夹板	
SPARE-000040	MT-80739C15B01A	螺母	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	cc4f4873948dfc77c953a752031d9b6340f4913b1fc7ca42d7fc84c8b7147c95	紧固件与连接件|螺母|螺母	surface_treatment
SPARE-000041	MT-80739C15B01A	螺母	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7b6b64caa162ce1cf9ffff407339c2edc7fa88279a9f9113c52c55991bd101ff	紧固件与连接件|螺母|螺母	surface_treatment
SPARE-000042	MT-BDDF2F1BE989	高强度螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	422a938bd374a56d6158e5e82680ef192d0b5a5126d5ca690835d49a85babd97	紧固件与连接件|螺丝/螺栓|高强度螺栓	
SPARE-000044	MT-A5FC75183701	弯头加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a9881cf8fb06b36aad768c6ad421291ae792ed18b204000a2b5dc1dafe917d23	定制加工件|定制管路件|弯头加工件	压力等级,结构,连接
SPARE-000045	MT-53D873FAEBE8	外六角螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	9230318a0369b90163203073f74215be39abe276649d45afe401f069867f7149	紧固件与连接件|螺丝/螺栓|外六角螺栓	
SPARE-000046	MT-12E10154C469	注浆机活塞	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	3641ca28d7f87628b90c90c1ac93f36e3f230b5852bd360640a6a1290ce404ca	定制加工件|设备定制配件|注浆机活塞	
SPARE-000047	MT-CF6902C1DC92	排污泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	d084e723faa829292708f138e02656726aae4d2bce124440e8d8b28756e96699	施工机具设备|泵类设备|排污泵	
SPARE-000048	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	0d0f16b4f9b6e94830d559f18f4f2a38e15875320db1ba3e0ffffccc9c2a376a	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000048-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	16ada5b345defaf393b0fbd9e5d6ade5809768b32c3f0e247ac2e43ee9f58ba7	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000049	MT-80739C15B01A	螺母	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9c0f76a50aafd2bbcec9242e4be5db226b2fa34d93c3d9e62257b4c1efc5305c	紧固件与连接件|螺母|螺母	surface_treatment
SPARE-000050	MT-ED3EF630FBCA	弹簧垫圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	330cc49cfbd42fed701240ac2f52fffa01e2597ed6a676661e4134876a14c292	紧固件与连接件|垫圈/垫片|弹簧垫圈	
SPARE-000051	MT-C6F625324039	箱体	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	22ddca1537bdcfaaf050c3e6d5cb97e81e8bcb76908d5b0fb04b800d00ecaa91	定制加工件|定制结构件|箱体	
SPARE-000052	MT-25A290CB280E	扎丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	fe45480ff71d0bf1e3082859bba39c2b5c787057caac3a4cbda0840a8c1f5ba0	金属材料|钢筋/线材|扎丝	diameter,color
SPARE-000053	MT-33136E09A7BA	铁钉	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	7bbf353944a15547703198f5e68dc4af735165e8db7c4d1e3366e6ae636c6665	紧固件与连接件|钉类|铁钉	
SPARE-000054	MT-27B43579E23A	深井潜水泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1086123f34a10c339fb58abc696ab65cf7afb31a849fbaac5de652dd8a07019b	施工机具设备|泵类设备|深井潜水泵	
SPARE-000055	MT-116E56ABF49A	污水泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	2414a5c28e2898e14b34d35573e9bee2a8da7168b40dcba369d23e740ca6ed64	施工机具设备|泵类设备|污水泵	
