raw_name,normalized_raw_name,candidate_count,candidate_codes,import_ready_candidate_codes,requires_confirmation,ambiguity_reason,candidate_contexts
立邦白色防锈漆18kg,立邦白色防锈漆18kg,1,REVIEW-MAT-01571,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01571 | 防锈漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；颜色: 白色；包装: 18KG | 桶
立邦稀释剂12KG,立邦稀释剂12kg,1,REVIEW-MAT-01572,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01572 | 稀释剂 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；包装: 12KG | 桶
立邦蓝色油漆18kg,立邦蓝色油漆18kg,1,REVIEW-MAT-01695,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01695 | 油漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；颜色: 蓝色；包装: 18kg | 桶
立邦金属漆18KG,立邦金属漆18kg,1,REVIEW-MAT-01871,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01871 | 金属漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；包装: 18KG；用途: 金属 | 桶
立邦铁红防锈漆18KG,立邦铁红防锈漆18kg,1,REVIEW-MAT-01629,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01629 | 防锈漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；颜色: 铁红；包装: 18KG | 桶
立邦铁红防锈漆18kg,立邦铁红防锈漆18kg,1,REVIEW-MAT-01629,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01629 | 防锈漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；颜色: 铁红；包装: 18KG | 桶
立邦防水乳胶漆18KG,立邦防水乳胶漆18kg,1,REVIEW-MAT-01922,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01922 | 防水乳胶漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；特性: 防水；包装: 18KG | 桶
立邦黑色防锈漆18KG,立邦黑色防锈漆18kg,1,REVIEW-MAT-01625,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01625 | 防锈漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 品牌: 立邦；颜色: 黑色；包装: 18KG | 桶
竹扫把,竹扫把,1,REVIEW-MAT-01683,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01683 | 竹扫把 | 行政办公与清洁/清洁用品/清洁工具耗材 | 材质: 竹；类型: 扫把 | 把
管型接线端子2.5平方,管型接线端子2.5平方,1,REVIEW-MAT-01899,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01899 | 管型接线端子 | 电气与自动化/接线连接/接线端子 | 类型: 管型；适配线径: 2.5平方 | 包
管型接线端子4平方,管型接线端子4平方,1,REVIEW-MAT-01916,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01916 | 管型接线端子 | 电气与自动化/接线连接/接线端子 | 类型: 管型；适配线径: 4平方 | 包
管片密封胶水,管片密封胶水,1,REVIEW-MAT-01201,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01201 | 管片密封胶 | 化工油漆胶粘/胶粘密封/胶粘剂 | 用途: 管片密封 | 桶
管片强力胶水,管片强力胶水,1,REVIEW-MAT-00679,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00679 | 管片强力胶 | 化工油漆胶粘/胶粘密封/胶粘剂 | 用途: 管片；类型: 强力胶 | 桶
管道泵5.5KW-50,管道泵5.5kw-50,1,REVIEW-MAT-01533,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01533 | 管道泵 | 设备备件与加工件/设备专用备件/设备备件 | 功率: 5.5kW；口径/规格: 50 | 台
红模板1830*915*14,红模板1830*915*14,1,REVIEW-MAT-01541,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01541 | 建筑模板 | 工程建材/其他/模板 | 颜色: 红；尺寸: 1830*915*14 | 张
红模板2.4m*1.22m*15mm,红模板2.4m*1.22m*15mm,2,REVIEW-MAT-01994；REVIEW-MAT-02006,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-01994 | 建筑模板 | 工程建材/其他/模板 | 颜色: 红；尺寸: 2.4m*1.22m；厚度: 15mm | 张 || REVIEW-MAT-02006 | 建筑模板 | 工程建材/其他/模板 | 颜色: 红；尺寸: 2.4m*1.22m；厚度: 15mm | 块
红色伸缩杆,红色伸缩杆,1,REVIEW-MAT-00579,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00579 | 伸缩杆 | 安全防护/隔离防护/防护网 | 颜色: 红色；类型: 伸缩杆 | 个
红色油性记号笔,红色油性记号笔,1,REVIEW-MAT-01882,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01882 | 油性记号笔 | 行政办公与清洁/办公用品/文具书写 | 颜色: 红色；类型: 油性 | 支
红色自喷漆,红色自喷漆,2,REVIEW-MAT-01010；REVIEW-MAT-01724,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-01010 | 自喷漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 颜色: 红色；类型: 自喷漆 | 支 || REVIEW-MAT-01724 | 自喷漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 颜色: 红色 | 瓶
红色调和油漆,红色调和油漆,1,REVIEW-MAT-00628,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00628 | 调和漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 颜色: 红色；类型: 调和漆 | 桶
红花油,红花油,1,REVIEW-MAT-02217,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02217 | 红花油 | 劳保用品/其他/急救用品 | 类型: 红花油 | 瓶
纯棉大白布,纯棉大白布,1,REVIEW-MAT-00240,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00240 | 纯棉白布 | 劳保用品/其他/擦拭材料 | 材质: 纯棉；颜色: 白色 | kg
纯棉白布,纯棉白布,1,REVIEW-MAT-00240,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00240 | 纯棉白布 | 劳保用品/其他/擦拭材料 | 材质: 纯棉；颜色: 白色 | kg
纯铜黄油咀M10,纯铜黄油咀m10,1,REVIEW-MAT-01890,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01890 | 黄油嘴 | 润滑系统/润滑设备配件/润滑泵管路 | 材质: 纯铜；规格: M10 | 个
纱布大包,纱布大包,1,REVIEW-MAT-00653,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00653 | 纱布 | 劳保用品/其他/急救用品 | 包装: 大包 | 包
线切割钢板漏空字体01-50,线切割钢板漏空字体01-50,1,REVIEW-MAT-01759,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01759 | 钢板镂空字体 | 设备备件与加工件/金属加工件/金属加工件 | 工艺: 线切割；材质: 钢板；字符: 01-50；原始: 漏空 | 套
细砂纸,细砂纸,1,REVIEW-MAT-00903,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00903 | 砂纸 | 工具器具/工具耗材/切磨耗材 | 粒度: 细 | 张
绝缘一字螺丝刀3*75,绝缘一字螺丝刀3*75,1,REVIEW-MAT-02052,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02052 | 绝缘一字螺丝刀 | 工具器具/其他/电工工具 | 头型: 一字；规格: 3*75；特性: 绝缘 | 把
绝缘十字螺丝刀4*100,绝缘十字螺丝刀4*100,1,REVIEW-MAT-02050,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02050 | 绝缘十字螺丝刀 | 工具器具/其他/电工工具 | 头型: 十字；规格: 4*100；特性: 绝缘 | 把
绝缘十字螺丝刀5*125,绝缘十字螺丝刀5*125,1,REVIEW-MAT-02051,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02051 | 绝缘十字螺丝刀 | 工具器具/其他/电工工具 | 头型: 十字；规格: 5*125；特性: 绝缘 | 把
绝缘橡胶板3mm,绝缘橡胶板3mm,1,REVIEW-MAT-02035,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02035 | 绝缘橡胶板 | 电气与自动化/绝缘材料/热缩绝缘 | 特性: 绝缘；厚度: 3mm | kg
绝缘胶带,绝缘胶带,1,REVIEW-MAT-00539,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00539 | 绝缘胶带 | 电气与自动化/其他/电工耗材 | 类型: 绝缘胶带 | 卷
绷带,绷带,1,REVIEW-MAT-00238,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00238 | 医用绷带 | 劳保用品/其他/急救用品 | 类型: 绷带 | 卷
绿色自喷漆,绿色自喷漆,1,REVIEW-MAT-01564,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01564 | 自喷漆 | 化工油漆胶粘/油漆涂料/涂料油漆 | 颜色: 绿色 | 瓶
编织袋,编织袋,2,REVIEW-MAT-00424；REVIEW-MAT-01238,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00424 | 编织袋 | 包装与标识/袋箱膜包装/袋箱膜 | 类型: 编织袋 | 个 || REVIEW-MAT-01238 | 编织袋 | 包装与标识/袋箱膜包装/袋箱膜 | 品类: 编织袋 | 个
编织袋0.8m*1.2m,编织袋0.8m*1.2m,1,REVIEW-MAT-02138,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02138 | 编织袋 | 包装与标识/袋箱膜包装/袋箱膜 | 尺寸: 0.8m*1.2m | 条
网线对接头,网线对接头,1,REVIEW-MAT-01804,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01804 | 网线对接头 | 弱电安防/通信与监控/通信设备 | 类型: 网线对接头 | 个
网线钳,网线钳,1,REVIEW-MAT-00708,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00708 | 网线钳 | 工具器具/其他/电工工具 | 用途: 网线压接 | 把
羊毛刷2.5寸,羊毛刷2.5寸,1,REVIEW-MAT-01674,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01674 | 羊毛刷 | 工具器具/涂装工具/刷辊喷涂 | 规格: 2.5寸；材质: 羊毛 | 个
羊毛刷2寸,羊毛刷2寸,1,REVIEW-MAT-01632,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01632 | 羊毛刷 | 工具器具/涂装工具/刷辊喷涂 | 规格: 2寸；材质: 羊毛 | 把
羊毛刷3寸,羊毛刷3寸,1,REVIEW-MAT-01621,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01621 | 羊毛刷 | 工具器具/涂装工具/刷辊喷涂 | 规格: 3寸；材质: 羊毛 | 把
羊毛刷4寸,羊毛刷4寸,2,REVIEW-MAT-00242；REVIEW-MAT-01947,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00242 | 羊毛刷 | 工具器具/涂装工具/刷辊喷涂 | 规格: 4寸；材质: 羊毛 | 个 || REVIEW-MAT-01947 | 羊毛刷 | 工具器具/涂装工具/刷辊喷涂 | 规格: 4寸；材质: 羊毛 | 把
羊毛漆刷大号,羊毛漆刷大号,1,REVIEW-MAT-01872,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01872 | 羊毛漆刷 | 工具器具/涂装工具/刷辊喷涂 | 材质: 羊毛；规格: 大号；用途: 涂漆 | 支
美工刀,美工刀,3,REVIEW-MAT-00232；REVIEW-MAT-00718；REVIEW-MAT-01223,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00232 | 美工刀 | 工具器具/其他/手动工具 | 类型: 美工刀 | 支 || REVIEW-MAT-00718 | 美工刀 | 工具器具/其他/手动工具 | 类型: 美工刀 | 把 || REVIEW-MAT-01223 | 美工刀 | 工具器具/手动工具/钳剪刀锤 | 类型: 美工刀 | 个
美工刀片,美工刀片,1,REVIEW-MAT-01182,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01182 | 美工刀片 | 工具器具/手动工具/钳剪刀锤 | 类型: 美工刀片 | 合
美式高强度弓形卸扣17T,美式高强度弓形卸扣17t,1,REVIEW-MAT-01952,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01952 | 弓形卸扣 | 吊装索具/吊装连接件/卸扣吊钩 | 结构: 美式弓形；强度: 高强度；额定载荷: 17T | 个
美的大1.5匹冷暖空调,美的大1.5匹冷暖空调,1,REVIEW-MAT-01566,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01566 | 冷暖空调 | 行政办公与清洁/其他/空调设备 | 品牌: 美的；匹数: 大1.5匹；功能: 冷暖 | 台
老虎钳7寸,老虎钳7寸,1,REVIEW-MAT-02342,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02342 | 老虎钳 | 工具器具/手动工具/钳剪刀锤 | 规格: 7寸 | 把
耦合剂100mL,耦合剂100ml,1,REVIEW-MAT-01659,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01659 | 耦合剂 | 仪器仪表/其他/耦合剂 | 容量: 100mL | 支
聚氨酯堵漏剂20KG,聚氨酯堵漏剂20kg,2,REVIEW-MAT-00007；REVIEW-MAT-01769,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00007 | 聚氨酯堵漏剂 | 化工油漆胶粘/其他/堵漏剂 | 包装规格: 20KG；类型: 堵漏剂 | 桶 || REVIEW-MAT-01769 | 聚氨酯堵漏剂 | 化工油漆胶粘/其他/堵漏材料 | 材料: 聚氨酯；用途: 堵漏；包装: 20KG | 桶
聚氨酯枪头,聚氨酯枪头,1,REVIEW-MAT-01433,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01433 | 聚氨酯枪头 | 工程建材/保温防水/防水堵漏 | 用途: 聚氨酯注浆；部件: 枪头 | 个
聚氨酯泡沫填缝剂,聚氨酯泡沫填缝剂,1,REVIEW-MAT-02318,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02318 | 聚氨酯泡沫填缝剂 | 化工油漆胶粘/其他/密封填缝材料 | 材质: 聚氨酯泡沫；用途: 填缝 | 瓶
聚氨酯胶枪,聚氨酯胶枪,1,REVIEW-MAT-00795,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00795 | 胶枪 | 工具器具/其他/施胶工具 | 适用材料: 聚氨酯胶 | 个
背胶防撞条,背胶防撞条,1,REVIEW-MAT-00569,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00569 | 背胶防撞条 | 安全防护/隔离防护/防护网 | 特征: 背胶；类型: 防撞条 | 米
胶手套,胶手套,1,REVIEW-MAT-00902,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00902 | 胶手套 | 劳保用品/手部防护/手套 | 类型: 胶手套 | 双
胶管36*2-2层-1.1米,胶管36*2-2层-1.1米,1,REVIEW-MAT-01465,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01465 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 1.1米 | 根
胶管36*2-2层-1.2米,胶管36*2-2层-1.2米,1,REVIEW-MAT-01487,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01487 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 1.2米 | 根
胶管36*2-2层-1.3米,胶管36*2-2层-1.3米,1,REVIEW-MAT-01468,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01468 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 1.3米 | 根
胶管36*2-2层-10米,胶管36*2-2层-10米,1,REVIEW-MAT-01578,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01578 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 10米 | 根
胶管36*2-2层-11米,胶管36*2-2层-11米,1,REVIEW-MAT-01579,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01579 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 11米 | 根
胶管36*2-2层-12米,胶管36*2-2层-12米,1,REVIEW-MAT-01457,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01457 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 12米 | 根
胶管36*2-2层-15.9米,胶管36*2-2层-15.9米,1,REVIEW-MAT-01461,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01461 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 15.9米 | 根
胶管36*2-2层-15米,胶管36*2-2层-15米,1,REVIEW-MAT-01580,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01580 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 15米 | 根
胶管36*2-2层-17.7米,胶管36*2-2层-17.7米,1,REVIEW-MAT-01458,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01458 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 17.7米 | 根
胶管36*2-2层-1米,胶管36*2-2层-1米,1,REVIEW-MAT-01467,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01467 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 1米 | 根
胶管36*2-2层-2.3米,胶管36*2-2层-2.3米,1,REVIEW-MAT-01462,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01462 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 2.3米 | 根
胶管36*2-2层-2.5米,胶管36*2-2层-2.5米,1,REVIEW-MAT-01577,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01577 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 2.5米 | 根
胶管36*2-2层-3.3米,胶管36*2-2层-3.3米,1,REVIEW-MAT-01470,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01470 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 3.3米 | 根
胶管36*2-2层-3.4米,胶管36*2-2层-3.4米,1,REVIEW-MAT-01463,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01463 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 3.4米 | 根
胶管36*2-2层-3.9米,胶管36*2-2层-3.9米,1,REVIEW-MAT-01464,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01464 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 3.9米 | 根
胶管36*2-2层-4.2米,胶管36*2-2层-4.2米,1,REVIEW-MAT-01486,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01486 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 4.2米 | 根
胶管36*2-2层-5.2米,胶管36*2-2层-5.2米,1,REVIEW-MAT-01459,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01459 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 5.2米 | 根
胶管36*2-2层-5.9米,胶管36*2-2层-5.9米,1,REVIEW-MAT-01469,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01469 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 5.9米 | 根
胶管36*2-2层-7.3米,胶管36*2-2层-7.3米,1,REVIEW-MAT-01488,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01488 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 7.3米 | 根
胶管36*2-2层-7.5米,胶管36*2-2层-7.5米,1,REVIEW-MAT-01466,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01466 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 7.5米 | 根
胶管36*2-2层-7.9米,胶管36*2-2层-7.9米,1,REVIEW-MAT-01460,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01460 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 7.9米 | 根
胶管36*2-2层-8.3米,胶管36*2-2层-8.3米,1,REVIEW-MAT-01485,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01485 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹/规格: 36*2；层数: 2层；长度: 8.3米 | 根
胶管36*2H-2层-10米,胶管36*2h-2层-10米,1,REVIEW-MAT-01609,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01609 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 10米 | 根
胶管36*2H-2层-11米,胶管36*2h-2层-11米,1,REVIEW-MAT-01610,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01610 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 11米 | 根
胶管36*2H-2层-12米,胶管36*2h-2层-12米,1,REVIEW-MAT-01608,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01608 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 12米 | 根
胶管36*2H-2层-14米,胶管36*2h-2层-14米,1,REVIEW-MAT-01611,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01611 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 14米 | 根
胶管36*2H-2层-1米,胶管36*2h-2层-1米,1,REVIEW-MAT-01606,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01606 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 1米 | 根
胶管36*2H-2层-2.5米,胶管36*2h-2层-2.5米,1,REVIEW-MAT-01605,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01605 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 2.5米 | 根
胶管36*2H-2层-2米,胶管36*2h-2层-2米,1,REVIEW-MAT-01520,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01520 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 2米 | 条
胶管36*2H-2层-3.4米,胶管36*2h-2层-3.4米,1,REVIEW-MAT-01607,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01607 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 3.4米 | 根
胶管36*2H-2层-3米,胶管36*2h-2层-3米,1,REVIEW-MAT-01519,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01519 | 胶管总成 | 液压气动/液压管路/高压胶管 | 规格: 36*2H；层数: 2层；长度: 3米 | 条
胶管M20*1.5-2层-0.5米,胶管m20*1.5-2层-0.5米,1,REVIEW-MAT-01586,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01586 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹: M20*1.5；层数: 2层；长度: 0.5米 | 根
胶管M20*1.5-2层-1米,胶管m20*1.5-2层-1米,1,REVIEW-MAT-01585,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01585 | 胶管总成 | 液压气动/液压管路/高压胶管 | 螺纹: M20*1.5；层数: 2层；长度: 1米 | 根
脱漆剂,脱漆剂,1,REVIEW-MAT-02106,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02106 | 脱漆剂 | 化工油漆胶粘/其他/脱漆剂 | 类型: 脱漆剂 | 瓶
膨胀止水条5mm*30mm,膨胀止水条5mm*30mm,1,REVIEW-MAT-02021,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02021 | 膨胀止水条 | 工程建材/保温防水/防水堵漏 | 规格: 5mm*30mm；类型: 膨胀止水条 | 米
膨胀螺丝M12*100,膨胀螺丝m12*100,1,REVIEW-MAT-01562,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01562 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: M12*100 | 支
膨胀螺丝Φ10,膨胀螺丝φ10,1,REVIEW-MAT-02129,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02129 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: Φ10 | 支
膨胀螺丝Φ10*110,膨胀螺丝φ10*110,1,REVIEW-MAT-02219,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02219 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: Φ10*110 | 支
膨胀螺丝Φ10*80,膨胀螺丝φ10*80,1,REVIEW-MAT-02218,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02218 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: Φ10*80 | 支
膨胀螺丝Φ12*110,膨胀螺丝φ12*110,1,REVIEW-MAT-02223,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02223 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: Φ12*110 | 支
膨胀螺丝Φ12*80,膨胀螺丝φ12*80,1,REVIEW-MAT-02220,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02220 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: Φ12*80 | 支
膨胀螺丝Φ8*70,膨胀螺丝φ8*70,1,REVIEW-MAT-02221,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02221 | 膨胀螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: Φ8*70 | 支
