draft_sku_id	draft_item_code	code_prefix	release_status	放行等级	标准名称	必填规格	辅助规格	标准分组	标准单位	别名/土名	candidate_count	source_candidate_rows	source_file_rows	grade_counts	matched_category	import_decision	missing_specs	整理依据	dedupe_key
SKU-DRAFT-001933	ADMIN-000059	ADMIN	needs_missing_specs	C	垃圾桶	容量：120L		行政后勤/清洁用品	个	垃圾桶120L	1	1954	1955	C:1	行政办公与清洁	do_not_import_missing_specs	材质；颜色	材质/颜色缺失，会影响垃圾桶SKU区分	垃圾桶|容量:120l|行政后勤/清洁用品|个
SKU-DRAFT-001934	ELEC-000210	ELEC	needs_missing_specs	C	电流表	品牌：人民；型号：6L2；变比：600/5A		仪表/电气仪表	只	人民电流表6L2-600/5A	1	1955	1956	C:1	电气材料	do_not_import_missing_specs	尺寸；电流；精度	精度/安装尺寸缺失，会影响电流表SKU区分	电流表|变比:600/5a|品牌:人民|型号:6l2|仪表/电气仪表|个
SKU-DRAFT-001935	ELEC-000211	ELEC	needs_missing_specs	C	电缆	品牌：起帆；规格：3*2.5		电气/电线电缆	米	起帆电缆3*2.5	1	1956	1957	C:1	电气材料	do_not_import_missing_specs	型号；电压	电缆型号/电压等级缺失，会影响电缆SKU区分	电缆|品牌:起帆|规格:3x2.5|电气/电线电缆|米
SKU-DRAFT-001936	ELEC-000212	ELEC	needs_missing_specs	C	电缆	品牌：起帆；规格：3*6+2*2.5		电气/电线电缆	米	起帆电缆3*6+2*2.5	1	1957	1958	C:1	电气材料	do_not_import_missing_specs	型号；材质	电缆型号/护套材质缺失，会影响电缆SKU区分	电缆|品牌:起帆|规格:3x6+2x2.5|电气/电线电缆|米
SKU-DRAFT-001937	SAFE-000113	SAFE	needs_missing_specs	C	浸胶手套	类型：浸胶手套		劳保耗材/手套	付	浸胶手套	1	1958	1959	C:1	安防劳保	do_not_import_missing_specs	材质	材质/尺码/涂层类型缺失，无法稳定区分浸胶手套SKU	浸胶手套|类型:浸胶手套|劳保耗材/手套|付
SKU-DRAFT-001938	FAST-000084	FAST	needs_missing_specs	C	螺丝套件	强度等级：8.8；规格：M10*80；套件组成：平垫+弹垫		紧固件/螺丝套件	套	8.8级M10*80螺丝带平 弹垫	1	1959	1960	C:1	紧固件	do_not_import_missing_specs	材质；头型	材质/头型/是否含螺母缺失，会影响螺丝套件SKU区分	螺丝套件|套件组成:平垫+弹垫|强度等级:8.8|规格:m10x80|紧固件/螺丝套件|套
SKU-DRAFT-001939	ELEC-000213	ELEC	needs_missing_specs	C	电线扎丝	用途：电线绑扎		电气耗材/绑扎耗材	卷	电线扎丝	1	1960	1961	C:1	电气材料	do_not_import_missing_specs	材质；长度	材质/长度缺失，无法稳定区分电线扎丝SKU	电线扎丝|用途:电线绑扎|电气耗材/绑扎耗材|卷
SKU-DRAFT-001940	CHEM-000145	CHEM	needs_missing_specs	C	泡沫棉双面胶	品牌：3M；宽度：10mm；基材：泡沫棉		胶带/工业胶带	卷	10mm宽泡沫棉双面胶3M	1	1961	1962	C:1	化工油漆胶粘	do_not_import_missing_specs	型号；长度	长度/型号缺失，会影响泡沫棉双面胶SKU区分	泡沫棉双面胶|品牌:3m|基材:泡沫棉|宽度:10mm|胶带/工业胶带|卷
SKU-DRAFT-001941	WELD-000053	WELD	needs_missing_specs	C	氧气乙炔管	介质：氧气+乙炔；类型：软管		焊接工具/气体软管	卷	氧气 乙炔管	1	1962	1963	C:1	焊接焊割	do_not_import_missing_specs	压力等级；长度	内径/长度/压力等级缺失，会影响氧气乙炔管SKU区分	氧气乙炔管|介质:氧气+乙炔|类型:软管|焊接工具/气体软管|卷
SKU-DRAFT-001942	WELD-000054	WELD	needs_missing_specs	C	割枪	型号：100型；长度：长款		焊接工具/气割工具	把	割枪100型长款	1	1963	1964	C:1	焊接焊割	do_not_import_missing_specs	品牌	适用气体/品牌缺失，会影响割枪SKU区分	割枪|型号:100型|长度:长款|焊接工具/气割工具|把
SKU-DRAFT-001943	ELEC-000214	ELEC	ready	A	三脚插头	品牌：公牛；极数：三脚；电压：220V；额定电流：10A		电气/插头插座	只	公牛三脚插头220V/10A	1	1964	1965	A:1	电气材料	import_ready			三脚插头|品牌:公牛|极数:三脚|电压:220v|额定电流:10a|电气/插头插座|个
SKU-DRAFT-001944	WELD-000055	WELD	needs_missing_specs	C	氧气减压表	介质：氧气；类型：减压表		焊接工具/气体仪表	只	氧气减压表	1	1965	1966	C:1	焊接焊割	do_not_import_missing_specs	量程	量程/接口缺失，会影响氧气减压表SKU区分	氧气减压表|介质:氧气|类型:减压表|焊接工具/气体仪表|个
SKU-DRAFT-001945	CHEM-000146	CHEM	needs_confirmation	B	除锈剂	品牌：WD40；容量：350mL		化工耗材/除锈润滑剂	瓶	WD40除锈剂350ML	1	1967	1968	B:1	化工油漆胶粘	confirm_then_import	型号	型号/SDS未明，按品牌和容量先建候选	除锈剂|品牌:wd40|容量:350ml|化工耗材/除锈润滑剂|瓶
SKU-DRAFT-001946	MAT-000215	MAT	needs_missing_specs	C	堵漏王	类型：堵漏王		建材/堵漏材料	袋	堵漏王	1	1968	1969	C:1	通用物料	do_not_import_missing_specs	品牌；包装重量	品牌/包装重量/性能缺失，无法稳定区分堵漏王SKU	堵漏王|类型:堵漏王|建材/堵漏材料|袋
SKU-DRAFT-001947	PIPE-000428	PIPE	needs_missing_specs	C	镀锌外丝直接	表面：镀锌；连接：外丝；规格：3寸；类型：直接		管件/镀锌管件	只	镀锌外丝直接头3寸	1	1969	1970	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响镀锌外丝直接SKU区分	镀锌外丝直接|类型:直接|表面:镀锌|规格:3寸|连接:外丝|管件/镀锌管件|个
SKU-DRAFT-001948	PIPE-000429	PIPE	needs_missing_specs	C	镀锌外丝直接	表面：镀锌；连接：外丝；规格：2寸；类型：直接		管件/镀锌管件	只	镀锌外丝直接头2寸；镀锌外丝直接2寸	1	1970	1971	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响镀锌外丝直接SKU区分	镀锌外丝直接|类型:直接|表面:镀锌|规格:2寸|连接:外丝|管件/镀锌管件|个
SKU-DRAFT-001949	PIPE-000430	PIPE	needs_missing_specs	C	镀锌内丝直接	表面：镀锌；连接：内丝；规格：2寸；类型：直接		管件/镀锌管件	只	镀锌内丝直接头2寸；镀锌内丝直接2寸	1	1972	1973	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响镀锌内丝直接SKU区分	镀锌内丝直接|类型:直接|表面:镀锌|规格:2寸|连接:内丝|管件/镀锌管件|个
SKU-DRAFT-001950	PIPE-000431	PIPE	needs_missing_specs	C	不锈钢法兰蝶阀	材质：304；连接：法兰式；公称通径：DN150		阀门/蝶阀	只	304法兰式蝶阀DN150	1	1973	1974	C:1	管材管件	do_not_import_missing_specs	压力等级	压力等级/密封材质缺失，会影响蝶阀SKU区分	不锈钢法兰蝶阀|公称通径:dn150|材质:304|连接:法兰式|阀门/蝶阀|个
SKU-DRAFT-001951	MAT-000216	MAT	needs_missing_specs	C	方木	截面：30*30；长度：3.6m		建筑材料/木材	根	方木30*30*3.6m	1	1974	1975	C:1	通用物料	do_not_import_missing_specs	材质	截面单位未明；木材材质/等级缺失，会影响方木SKU区分	方木|截面:30x30|长度:3.6m|建筑材料/木材|根
SKU-DRAFT-001952	TOOL-000292	TOOL	needs_missing_specs	C	锂电手电钻套装	品牌：东成；供电：锂电；配置：二电一充		电动工具/手电钻	台	东成锂电手电钻二电一充	1	1975	1976	C:1	工具器具	do_not_import_missing_specs	型号；规格；电压	电压/夹头规格/型号缺失，会影响手电钻套装SKU区分	锂电手电钻套装|供电:锂电|品牌:东成|配置:二电一充|电动工具/手电钻|台
SKU-DRAFT-001953	SAFE-000114	SAFE	needs_missing_specs	C	焊工眼镜	用途：电焊防护		劳保耗材/眼面防护	付	电焊眼镜	1	1976	1977	C:1	安防劳保	do_not_import_missing_specs	类型；材质；规格；安全等级；认证标准	遮光号缺失，无法稳定区分焊工眼镜SKU	焊工眼镜|用途:电焊防护|劳保耗材/眼面防护|付
SKU-DRAFT-001954	FAST-000085	FAST	needs_confirmation	B	镀锌平垫	表面：镀锌；规格：M8；类型：平垫		紧固件/垫圈	只	镀锌平垫m8	1	1977	1978	B:1	紧固件	confirm_then_import	执行标准；厚度	外径/厚度/执行标准缺失，按M8镀锌平垫先建候选	镀锌平垫|类型:平垫|表面:镀锌|规格:m8|紧固件/垫圈|个
SKU-DRAFT-001955	MAT-000217	MAT	needs_confirmation	B	开口销	规格：M3*60；类型：开口销		紧固件/销	只	开口销m3*60	1	1978	1979	B:1	通用物料	confirm_then_import	材质；执行标准	材质/执行标准缺失，按规格先建候选	开口销|类型:开口销|规格:m3x60|紧固件/销|个
SKU-DRAFT-001956	MAT-000218	MAT	needs_missing_specs	C	加厚周转箱	特征：加厚；尺寸：570*420*155		容器/周转箱	个	加厚周转箱570*420*155	1	1979	1980	C:1	通用物料	do_not_import_missing_specs	材质；颜色	材质/颜色缺失，会影响周转箱SKU区分	加厚周转箱|尺寸:570x420x155|特征:加厚|容器/周转箱|个
SKU-DRAFT-001957	MAT-000219	MAT	needs_confirmation	B	对讲机	品牌：小米；代际：二代		通信设备/对讲机	部	小米二代对讲机	1	1980	1981	B:1	通用物料	confirm_then_import	型号	频段/型号缺失，按品牌和代际先建候选	对讲机|代际:二代|品牌:小米|通信设备/对讲机|部
SKU-DRAFT-001958	PIPE-000432	PIPE	needs_missing_specs	C	沟槽式蝶阀	连接：沟槽式；公称通径：DN150		阀门/蝶阀	只	沟槽式蝶阀DN150	1	1981	1982	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响沟槽式蝶阀SKU区分	沟槽式蝶阀|公称通径:dn150|连接:沟槽式|阀门/蝶阀|个
SKU-DRAFT-001959	PIPE-000433	PIPE	needs_missing_specs	C	镀锌三通	表面：镀锌；规格：2寸；类型：三通		管件/镀锌管件	只	镀锌三通2寸	1	1982	1983	C:1	管材管件	do_not_import_missing_specs	材质；连接方式	连接方式/材质缺失，会影响镀锌三通SKU区分	镀锌三通|类型:三通|表面:镀锌|规格:2寸|管件/镀锌管件|个
SKU-DRAFT-001960	PIPE-000434	PIPE	needs_missing_specs	C	镀锌内丝弯头	表面：镀锌；连接：内丝；规格：2寸；类型：弯头		管件/镀锌管件	只	镀锌内丝弯头2寸	1	1983	1984	C:1	管材管件	do_not_import_missing_specs	压力等级	角度/压力等级缺失，会影响镀锌内丝弯头SKU区分	镀锌内丝弯头|类型:弯头|表面:镀锌|规格:2寸|连接:内丝|管件/镀锌管件|个
SKU-DRAFT-001961	PIPE-000435	PIPE	needs_missing_specs	C	镀锌内丝弯头	表面：镀锌；连接：内丝；规格：3寸；类型：弯头		管件/镀锌管件	只	镀锌内丝弯头3寸	1	1984	1985	C:1	管材管件	do_not_import_missing_specs	压力等级	角度/压力等级缺失，会影响镀锌内丝弯头SKU区分	镀锌内丝弯头|类型:弯头|表面:镀锌|规格:3寸|连接:内丝|管件/镀锌管件|个
SKU-DRAFT-001962	PIPE-000436	PIPE	needs_missing_specs	C	焊接变径接头	连接：焊接；规格：150/2寸；类型：变径接头		管件/焊接管件	只	焊接变径接头150/2寸	1	1985	1986	C:1	管材管件	do_not_import_missing_specs	材质；压力等级；口径	规格150的口径单位需确认；材质/压力等级缺失	焊接变径接头|类型:变径接头|规格:150/2寸|连接:焊接|管件/焊接管件|个
SKU-DRAFT-001963	PIPE-000437	PIPE	needs_missing_specs	C	焊接变径接头	连接：焊接；规格：150/3寸；类型：变径接头		管件/焊接管件	只	焊接变径接头150/3寸	1	1986	1987	C:1	管材管件	do_not_import_missing_specs	材质；压力等级；口径	规格150的口径单位需确认；材质/压力等级缺失	焊接变径接头|类型:变径接头|规格:150/3寸|连接:焊接|管件/焊接管件|个
SKU-DRAFT-001964	TOOL-000293	TOOL	needs_confirmation	B	石笔	类型：石笔		焊接耗材/划线工具	盒	石笔	1	1987	1988	B:1	工具器具	confirm_then_import	规格	每盒数量/规格缺失，按盒装石笔先建候选	石笔|类型:石笔|焊接耗材/划线工具|盒
SKU-DRAFT-001965	TOOL-000294	TOOL	needs_confirmation	B	地线夹	额定电流：500A；类型：地线夹		焊接工具/焊机配件	把	500A地线夹	1	1989	1990	B:1	工具器具	confirm_then_import	材质；电流	接线范围/材质缺失，按额定电流先建候选	地线夹|类型:地线夹|额定电流:500a|焊接工具/焊机配件|把
SKU-DRAFT-001966	SAFE-000115	SAFE	needs_missing_specs	C	密目安全网	类型：密目；尺寸：6m*1.2m		安全防护/防护网	张	密目安全网6m*1.2m	1	1990	1991	C:1	安防劳保	do_not_import_missing_specs	材质	材质/阻燃等级/目数缺失，会影响密目安全网SKU区分	密目安全网|尺寸:6mx1.2m|类型:密目|安全防护/防护网|张
SKU-DRAFT-001967	PIPE-000438	PIPE	needs_missing_specs	C	高压管总成	直径：Φ13；长度：50m；配置：两端接头		液压/高压管路	根	高压管带两端接头Φ13-50m	1	1991	1992	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	压力等级/接头形式缺失，会影响高压管总成SKU区分	高压管总成|直径:φ13|配置:两端接头|长度:50m|液压/高压管路|根
SKU-DRAFT-001968	CHEM-000147	CHEM	needs_missing_specs	C	透明胶带	颜色：透明		胶带/办公工业胶带	卷	透明胶带	1	1992	1993	C:1	化工油漆胶粘	do_not_import_missing_specs	品牌；长度；宽度	宽度/长度/品牌缺失，无法稳定区分透明胶带SKU	透明胶带|颜色:透明|胶带/办公工业胶带|卷
SKU-DRAFT-001969	MAT-000220	MAT	needs_missing_specs	C	带盖周转箱	特征：加厚；配置：带盖；尺寸：830*580*500		容器/周转箱	个	加厚周转箱带盖830*580*500	1	1993	1994	C:1	通用物料	do_not_import_missing_specs	材质；颜色	材质/颜色缺失，会影响周转箱SKU区分	带盖周转箱|尺寸:830x580x500|特征:加厚|配置:带盖|容器/周转箱|个
SKU-DRAFT-001970	CONST-000034	CONST	needs_missing_specs	C	建筑模板	颜色：红；尺寸：2.4m*1.22m；厚度：15mm		建筑材料/模板	张	红模板2.4m*1.22m*15mm	2	1994;2006	1995;2007	C:2	工程建材	do_not_import_missing_specs	材质	材质/周转次数缺失，会影响建筑模板SKU区分；原单位为块；同类模板建议统一为张，材质/周转次数缺失	建筑模板|厚度:15mm|尺寸:2.4mx1.22m|颜色:红|建筑材料/模板|张
SKU-DRAFT-001971	METAL-000132	METAL	needs_missing_specs	C	彩钢板	尺寸：2.3m*1m		建筑材料/彩钢板	块	彩钢板2.3m*1m	1	1995	1996	C:1	金属材料	do_not_import_missing_specs	厚度；颜色	厚度/颜色/镀层缺失，无法稳定区分彩钢板SKU	彩钢板|尺寸:2.3mx1m|建筑材料/彩钢板|块
SKU-DRAFT-001972	CONST-000035	CONST	needs_missing_specs	C	万向扣件	类型：万向扣件		建筑施工耗材/脚手架扣件	只	万向扣件	1	1996	1997	C:1	工程建材	do_not_import_missing_specs	材质	适配管径/材质缺失，无法稳定区分万向扣件SKU	万向扣件|类型:万向扣件|建筑施工耗材/脚手架扣件|个
SKU-DRAFT-001973	CONST-000036	CONST	needs_missing_specs	C	十字扣件	类型：十字扣件		建筑施工耗材/脚手架扣件	只	十字扣件	1	1997	1998	C:1	工程建材	do_not_import_missing_specs	材质	适配管径/材质缺失，无法稳定区分十字扣件SKU	十字扣件|类型:十字扣件|建筑施工耗材/脚手架扣件|个
SKU-DRAFT-001974	CONST-000037	CONST	needs_missing_specs	C	直接扣件	类型：直接扣件		建筑施工耗材/脚手架扣件	只	直接扣件	1	1998	1999	C:1	工程建材	do_not_import_missing_specs	材质	适配管径/材质缺失，无法稳定区分直接扣件SKU	直接扣件|类型:直接扣件|建筑施工耗材/脚手架扣件|个
SKU-DRAFT-001975	TOOL-000295	TOOL	needs_missing_specs	C	软胶枪	品牌：世达；类型：软胶枪		工具/手动工具	把	世达软胶枪	1	1999	2000	C:1	工具器具	do_not_import_missing_specs	型号；容量	适配胶筒容量/型号缺失，会影响软胶枪SKU区分	软胶枪|品牌:世达|类型:软胶枪|工具/手动工具|把
SKU-DRAFT-001976	METAL-000133	METAL	needs_missing_specs	C	螺纹钢筋加工件	加工：是；直径：Φ20；长度：40cm		定制件/钢筋加工件	根	加工螺纹钢筋Φ20*40cm	1	2000	2001	C:1	金属材料	do_not_import_missing_specs	材质	定制加工件；材质/用途/图纸缺失	螺纹钢筋加工件|加工:是|直径:φ20|长度:400mm|定制件/钢筋加工件|根
SKU-DRAFT-001977	METAL-000134	METAL	needs_missing_specs	C	不锈钢外螺纹对接头	材质：不锈钢；连接：外螺纹；规格：4分		管件/不锈钢管件	只	不锈钢外螺纹对接头4分	1	2001	2002	C:1	金属材料	do_not_import_missing_specs	压力等级	材质牌号/压力等级缺失，会影响不锈钢管件SKU区分	不锈钢外螺纹对接头|材质:不锈钢|规格:4分|连接:外螺纹|管件/不锈钢管件|个
SKU-DRAFT-001978	METAL-000135	METAL	needs_missing_specs	C	不锈钢变径对丝	材质：不锈钢；连接：外螺纹；规格：6分变4分		管件/不锈钢管件	只	不锈钢外螺纹对丝变径6分变4分	1	2002	2003	C:1	金属材料	do_not_import_missing_specs	压力等级	材质牌号/压力等级缺失，会影响不锈钢管件SKU区分	不锈钢变径对丝|材质:不锈钢|规格:6分变4分|连接:外螺纹|管件/不锈钢管件|个
SKU-DRAFT-001979	METAL-000136	METAL	needs_missing_specs	C	不锈钢外螺纹对接头	材质：不锈钢；连接：外螺纹；规格：6分		管件/不锈钢管件	只	不锈钢外螺纹对接头6分	1	2003	2004	C:1	金属材料	do_not_import_missing_specs	压力等级	材质牌号/压力等级缺失，会影响不锈钢管件SKU区分	不锈钢外螺纹对接头|材质:不锈钢|规格:6分|连接:外螺纹|管件/不锈钢管件|个
SKU-DRAFT-001980	CONST-000038	CONST	needs_missing_specs	C	建筑模板	颜色：黑；尺寸：2.4m*1.22m；厚度：15mm		建筑材料/模板	张	黑模板2.4m*1.22m*15mm	1	2004	2005	C:1	工程建材	do_not_import_missing_specs	材质	材质/周转次数缺失，会影响建筑模板SKU区分	建筑模板|厚度:15mm|尺寸:2.4mx1.22m|颜色:黑|建筑材料/模板|张
SKU-DRAFT-001981	METAL-000137	METAL	needs_missing_specs	C	螺纹钢筋加工件	加工：是；直径：Φ20；长度：60cm		定制件/钢筋加工件	根	加工螺纹钢筋Φ20*60cm	1	2005	2006	C:1	金属材料	do_not_import_missing_specs	材质	定制加工件；材质/用途/图纸缺失	螺纹钢筋加工件|加工:是|直径:φ20|长度:600mm|定制件/钢筋加工件|根
SKU-DRAFT-001982	TOOL-000296	TOOL	needs_confirmation	B	活动扳手	品牌：世达；规格：12寸		工具/手动工具	把	世达活动扳手12寸	1	2007	2008	B:1	工具器具	confirm_then_import	型号；尺寸	型号缺失，按品牌和尺寸先建候选	活动扳手|品牌:世达|规格:12寸|工具/手动工具|把
SKU-DRAFT-001983	TOOL-000297	TOOL	needs_confirmation	B	活动扳手	品牌：世达；规格：10寸		工具/手动工具	把	世达活动扳手10寸	1	2008	2009	B:1	工具器具	confirm_then_import	型号；尺寸	型号缺失，按品牌和尺寸先建候选	活动扳手|品牌:世达|规格:10寸|工具/手动工具|把
SKU-DRAFT-001984	SAFE-000116	SAFE	needs_missing_specs	C	焊工眼镜	用途：电焊防护；颜色：白色/灰色		劳保耗材/眼面防护	付	电焊眼镜白色 灰色	1	2010	2011	C:1	安防劳保	do_not_import_missing_specs	类型；材质；规格；安全等级；认证标准	颜色白色/灰色按原描述保留；遮光号/款式缺失	焊工眼镜|用途:电焊防护|颜色:白色/灰色|劳保耗材/眼面防护|付
SKU-DRAFT-001985	TOOL-000298	TOOL	needs_confirmation	B	钢卷尺	品牌：得力；长度：3m		工具/测量工具	把	得力钢卷尺3m	1	2011	2012	B:1	工具器具	confirm_then_import	宽度；精度	尺带宽度/精度缺失，按品牌和长度先建候选	钢卷尺|品牌:得力|长度:3m|工具/测量工具|把
SKU-DRAFT-001986	TOOL-000299	TOOL	needs_confirmation	B	钢卷尺	品牌：得力；长度：5m		工具/测量工具	把	得力钢卷尺5m	1	2012	2013	B:1	工具器具	confirm_then_import	宽度；精度	尺带宽度/精度缺失，按品牌和长度先建候选	钢卷尺|品牌:得力|长度:5m|工具/测量工具|把
SKU-DRAFT-001987	TOOL-000300	TOOL	needs_confirmation	B	钢卷尺	品牌：得力；长度：7.5m		工具/测量工具	把	得力钢卷尺7.5m	1	2013	2014	B:1	工具器具	confirm_then_import	宽度；精度	尺带宽度/精度缺失，按品牌和长度先建候选	钢卷尺|品牌:得力|长度:7.5m|工具/测量工具|把
SKU-DRAFT-001988	TOOL-000301	TOOL	needs_confirmation	B	钢卷尺	品牌：得力；长度：10m		工具/测量工具	把	得力钢卷尺10m	1	2014	2015	B:1	工具器具	confirm_then_import	宽度；精度	尺带宽度/精度缺失，按品牌和长度先建候选	钢卷尺|品牌:得力|长度:10m|工具/测量工具|把
SKU-DRAFT-001989	SAFE-000117	SAFE	needs_missing_specs	C	焊罩镜片	适配：焊罩；颜色：白/黑		劳保耗材/眼面防护	盒	焊罩镜片 白 黑	1	2015	2016	C:1	安防劳保	do_not_import_missing_specs	类型；材质；规格；安全等级；认证标准	颜色白/黑按原描述保留；遮光号/每盒数量缺失	焊罩镜片|适配:焊罩|颜色:白/黑|劳保耗材/眼面防护|盒
SKU-DRAFT-001990	MAT-000221	MAT	needs_missing_specs	C	加厚周转箱	特征：加厚；尺寸：600*400*150		容器/周转箱	个	加厚周转箱600*400*150	1	2016	2017	C:1	通用物料	do_not_import_missing_specs	材质；颜色	材质/颜色缺失，会影响周转箱SKU区分	加厚周转箱|尺寸:600x400x150|特征:加厚|容器/周转箱|个
SKU-DRAFT-001991	TOOL-000302	TOOL	needs_missing_specs	C	钻头	品牌：博世；柄型：二坑三槽；直径：Φ20；长度：280		工具/钻头	支	博世二坑三槽钻头Φ20*280	1	2017	2018	C:1	工具器具	do_not_import_missing_specs	材质	钻头材质/适配设备缺失，会影响钻头SKU区分	钻头|品牌:博世|柄型:二坑三槽|直径:φ20|长度:280|工具/钻头|支
SKU-DRAFT-001992	TOOL-000303	TOOL	needs_missing_specs	C	钻头	品牌：博世；柄型：二坑三槽；直径：Φ22；长度：280		工具/钻头	支	博世二坑三槽钻头Φ22*280	1	2018	2019	C:1	工具器具	do_not_import_missing_specs	材质	钻头材质/适配设备缺失，会影响钻头SKU区分	钻头|品牌:博世|柄型:二坑三槽|直径:φ22|长度:280|工具/钻头|支
SKU-DRAFT-001993	TOOL-000304	TOOL	needs_missing_specs	C	碳刷	规格：900#		电动工具/电机配件	副	碳刷900#	1	2019	2020	C:1	工具器具	do_not_import_missing_specs	尺寸	尺寸/适配电机缺失，无法稳定区分碳刷SKU	碳刷|规格:900#|电动工具/电机配件|副
SKU-DRAFT-001994	TOOL-000305	TOOL	needs_missing_specs	C	碳刷	规格：43#		电动工具/电机配件	副	碳刷43#	1	2020	2021	C:1	工具器具	do_not_import_missing_specs	尺寸	尺寸/适配电机缺失，无法稳定区分碳刷SKU	碳刷|规格:43#|电动工具/电机配件|副
SKU-DRAFT-001995	FAST-000086	FAST	needs_missing_specs	C	膨胀止水条	类型：膨胀止水条；规格：5mm*30mm		建材/防水材料	米	膨胀止水条5mm*30mm	1	2021	2022	C:1	紧固件	do_not_import_missing_specs	材质	材质/膨胀率缺失，会影响膨胀止水条SKU区分	膨胀止水条|类型:膨胀止水条|规格:5mmx30mm|建材/防水材料|米
SKU-DRAFT-001996	ELEC-TIE-000011	ELEC-TIE	needs_missing_specs	C	尼龙扎带	材质：尼龙；规格：8*300		电气耗材/扎带	包	扎带8*300	1	2022	2023	C:1	扎带	do_not_import_missing_specs	每包数量	每包数量缺失，会影响扎带按包采购的SKU区分	尼龙扎带|材质:尼龙|规格:8x300|电气耗材/扎带|包
SKU-DRAFT-001997	METAL-000138	METAL	needs_missing_specs	C	不锈钢烟灰桶	材质：304不锈钢；类型：烟灰桶		行政后勤/清洁用品	个	304不锈钢烟灰桶	1	2023	2024	C:1	金属材料	do_not_import_missing_specs	尺寸；容量	容量/尺寸缺失，会影响烟灰桶SKU区分	不锈钢烟灰桶|材质:304不锈钢|类型:烟灰桶|行政后勤/清洁用品|个
SKU-DRAFT-001998	ELEC-000215	ELEC	needs_missing_specs	C	插线板	品牌：公牛；结构：双排；线长：3m		电气/插排	只	公牛双排插板3m	1	2024	2025	C:1	电气材料	do_not_import_missing_specs	电流	插位数/额定电流缺失，会影响插线板SKU区分	插线板|品牌:公牛|线长:3m|结构:双排|电气/插排|个
SKU-DRAFT-001999	TOOL-000306	TOOL	needs_missing_specs	C	火钳	类型：火钳		工具/夹持工具	把	火钳	1	2025	2026	C:1	工具器具	do_not_import_missing_specs	材质；长度	长度/材质缺失，无法稳定区分火钳SKU	火钳|类型:火钳|工具/夹持工具|把
SKU-DRAFT-002000	ELEC-000216	ELEC	needs_missing_specs	C	铜接线端子	材质：铜；适配线径：185平方		电气/接线端子	只	铜接头185平方	1	2026	2027	C:1	电气材料	do_not_import_missing_specs	品牌；型号；电压；电流；安装方式	孔径/端子类型缺失，会影响铜接线端子SKU区分	铜接线端子|材质:铜|适配线径:185平方|电气/接线端子|个
SKU-DRAFT-002001	ELEC-000217	ELEC	needs_missing_specs	C	高压防水自粘带	品牌：3M；特性：高压防水；类型：自粘带		电气耗材/绝缘胶带	卷	3M高压防水自粘带	1	2027	2028	C:1	电气材料	do_not_import_missing_specs	型号；长度；宽度	宽度/长度/型号缺失，会影响自粘带SKU区分	高压防水自粘带|品牌:3m|特性:高压防水|类型:自粘带|电气耗材/绝缘胶带|卷
SKU-DRAFT-002002	ELEC-000218	ELEC	needs_missing_specs	C	接地桩	用途：接地；规格：M16*1m		电气/接地材料	根	接地桩M16*1m	1	2028	2029	C:1	电气材料	do_not_import_missing_specs	材质	材质/镀层缺失，会影响接地桩SKU区分	接地桩|用途:接地|规格:m16x1m|电气/接地材料|根
SKU-DRAFT-002003	FAST-000087	FAST	needs_missing_specs	C	镀锌螺丝套件	表面：镀锌；规格：M12*30		紧固件/螺丝套件	套	镀锌螺丝M12*30	1	2029	2030	C:1	紧固件	do_not_import_missing_specs	强度等级；套件内容	套件内容/强度等级缺失，会影响螺丝套件SKU区分	镀锌螺丝套件|表面:镀锌|规格:m12x30|紧固件/螺丝套件|套
SKU-DRAFT-002004	ELEC-000219	ELEC	needs_missing_specs	C	接地线	品牌：起帆；用途：接地；截面积：16平方；颜色：双色		电气/电线电缆	米	起帆双色接地线16平方	1	2030	2031	C:1	电气材料	do_not_import_missing_specs	型号	电线型号/具体颜色缺失，会影响接地线SKU区分	接地线|品牌:起帆|截面积:16平方|用途:接地|颜色:双色|电气/电线电缆|米
SKU-DRAFT-002005	ELEC-000220	ELEC	needs_missing_specs	C	绝缘电阻表	品牌：人民；测试电压：500V；量程：500兆欧		仪表/电气仪表	只	人民摇表500V-500兆欧	1	2031	2032	C:1	电气材料	do_not_import_missing_specs	型号；精度	精度/型号缺失，会影响绝缘电阻表SKU区分	绝缘电阻表|品牌:人民|测试电压:500v|量程:500兆欧|仪表/电气仪表|个
SKU-DRAFT-002006	ADMIN-000060	ADMIN	needs_missing_specs	C	洗洁精	包装：2KG		清洁耗材/清洁剂	桶	洗洁精2KG	1	2032	2033	C:1	行政办公与清洁	do_not_import_missing_specs	品牌	品牌/用途缺失，会影响洗洁精SKU区分	洗洁精|包装:2kg|清洁耗材/清洁剂|桶
