group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-0638	油漆	油漆涂料/油漆	4	化工胶粘涂料	涂料	no		high	油漆归涂料类。
IMG-0639	油漆滚筒	涂装工具/滚筒	4	工具耗材	刷具	no		high	油漆滚筒是涂装刷具耗材。
IMG-0640	油漆笔	工具耗材/标记用品	1	清洁办公后勤	办公用品	no		medium	油漆笔用于标记书写，归办公用品比工具耗材更稳。
IMG-0641	油管快速接头	液压/高压管路	4	液压气动	液压接头	no		high	油管快速接头属于液压接头。
IMG-0642	油管护套	液压/油管护套	6	液压气动	高压管路	no		high	油管护套为液压高压管路保护件。
IMG-0643	油雾器专用油	化工耗材/润滑剂	1	化工胶粘涂料	润滑剂	no		high	油雾器专用油是润滑剂。
IMG-0644	法兰	管件/法兰	5	管材管件阀门	法兰	no		high	法兰属于管件法兰类。
IMG-0645	法兰垫片	管件/密封垫片	1	管材管件阀门	法兰	no		medium	法兰垫片是法兰连接配套密封件。
IMG-0646	法兰异径接头	定制件/管路接头	1	定制加工件	管路接头	no		high	加工法兰大小头是定制管路接头。
IMG-0647	法兰电动蝶阀	阀门/电动阀门	2	管材管件阀门	阀门	no		high	法兰电动蝶阀本质是管道阀门。
IMG-0648	法兰盘	工程材料/管件	1	管材管件阀门	法兰	no		high	法兰盘属于法兰管件，旧工程材料过宽。
IMG-0649	法兰胶垫	工程材料/密封垫	1	管材管件阀门	法兰	no		medium	法兰胶垫是法兰连接密封配件。
IMG-0650	法兰软连接	管件/软连接	2	管材管件阀门	软连接	no		high	法兰软连接是管路柔性连接件；新建二级软连接。
IMG-0651	泡沫双面胶	化工耗材/胶带；化工耗材/胶粘带	2	包装覆盖周转	胶带	no		high	泡沫双面胶为胶带类实物，旧化工耗材偏泛。
IMG-0652	泡沫填缝剂	化工耗材/填缝剂	1	化工胶粘涂料	密封材料	no		high	泡沫填缝剂属于填缝密封材料。
IMG-0653	泡沫棉双面胶	胶带/工业胶带	1	包装覆盖周转	胶带	no		high	3M泡沫棉双面胶属于胶带。
IMG-0654	泡沫清洗剂	清洁化学品/清洗剂	1	化工胶粘涂料	清洗剂	no		high	泡沫清洗剂属于化学清洗剂。
IMG-0655	波纹管	管材/波纹管	1	管材管件阀门	管材	no		high	波纹管属于管材。
IMG-0656	泥桶	施工工具/桶具	1	工具量具	手动工具	no		medium	泥桶是施工手持桶具，归手动工具。
IMG-0657	泥浆比重计	工具/测量工具	1	工具量具	测量工具	no		high	泥浆比重计为测量工具。
IMG-0658	泥浆泵活塞	设备备件/泥浆泵配件	2	设备备件	泵类备件	no		high	泥浆泵活塞属于泵类备件。
IMG-0659	泥浆管接头	定制件/管路接头	1	定制加工件	管路接头	no		high	加工泥浆管接头属于定制管路接头。
IMG-0660	泥浆管接头加工件	定制件/管路接头	1	定制加工件	管路接头	no		high	焊接泥浆管接头为定制管路接头。
IMG-0661	注浆机活塞	定制件/设备备件	1	定制加工件	图纸件	no		medium	定做注浆机活塞，按非标图纸件处理。
IMG-0662	注浆枪头	堵漏注浆/注浆配件；注浆设备/配件	2	设备备件	通用机械备件	no		medium	注浆枪头是注浆设备配件，旧堵漏注浆口径过宽。
IMG-0663	注浆止水针头	注浆设备/耗材	4	建筑材料	防水材料	no		high	高压注浆止水针头是堵漏防水耗材。
IMG-0664	注浆泵连杆压力表	注浆设备/配件	1	设备备件	泵类备件	no		medium	注浆泵连杆压力表为泵设备配套备件。
IMG-0665	注浆管	工程材料/注浆材料	1	管材管件阀门	管材	no		medium	DN25注浆管本质是施工管材，旧工程材料过宽。
IMG-0666	注浆管套装	注浆设备/配件	1	管材管件阀门	管材	no		medium	注浆管带配件仍以管材为主。
IMG-0667	注浆管接头	注浆设备/配件	1	管材管件阀门	直接	no		medium	注浆管头子为管路接头，按直接类管件管理。
IMG-0668	注浆针头	堵漏注浆/注浆耗材	1	建筑材料	防水材料	no		high	注浆针头用于堵漏注浆，归防水材料。
IMG-0669	洁厕剂	劳保耗材/清洁用品	1	清洁办公后勤	清洁耗材	no		high	洁厕灵是清洁耗材，旧劳保耗材错误。
IMG-0670	洁厕灵	清洁用品/清洁剂	1	清洁办公后勤	清洁耗材	no		high	洁厕灵属于清洁耗材。
IMG-0671	洗发露	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	洗发露是后勤生活用品。
IMG-0672	洗洁精	劳保耗材/清洁用品；清洁耗材/清洁剂；清洁耗材/清洗剂	4	清洁办公后勤	清洁耗材	no		high	洗洁精是日常清洁耗材，旧劳保耗材不准。
IMG-0673	洗脸盆	工程材料/洁具；行政后勤/生活用品	2	管材管件阀门	水暖五金	yes	按工程洁具/生活用品拆分	medium	2米不锈钢洗脸盆与生活洗脸盆用途差异明显。
IMG-0674	洗脸盆下水管	工程材料/洁具配件	1	管材管件阀门	水暖五金	no		high	洗脸盆下水管属于洁具水暖配件。
IMG-0675	洗脸盆龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	洗脸盆龙头属于水暖五金。
IMG-0676	洗衣机进水管	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	洗衣机进水管为水暖连接配件。
IMG-0677	洗衣机龙头	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		high	洗衣机龙头属于水暖五金。
IMG-0678	活动扳手	工具/手动工具；工具器具/手动工具	4	工具量具	手动工具	no		high	活动扳手属于手动工具。
IMG-0679	流量计	仪表/流量仪表	1	工具量具	检测仪器	no		medium	流量计为现场检测计量仪表，归检测仪器。
IMG-0680	测电笔	工具器具/电工工具	3	工具量具	电工工具	no		high	测电笔属于电工工具。
IMG-0681	浮球液位开关	电气/液位控制	1	电气电料	开关按钮	no		high	浮球液位开关属于电气开关控制件。
IMG-0682	浮球阀	阀门/液位控制阀	1	管材管件阀门	阀门	no		high	浮球阀是液位控制阀门。
IMG-0683	海绵双面胶	化工耗材/胶粘带	1	包装覆盖周转	胶带	no		high	海绵双面胶按胶带类归并。
IMG-0684	海绵拖把	劳保耗材/清洁工具	1	清洁办公后勤	清洁工具	no		high	海绵拖把是清洁工具，旧劳保耗材错误。
IMG-0685	浸塑手套	劳保用品/手套	1	劳保防护	手套	no		high	浸塑手套属于劳保手套。
IMG-0686	浸胶手套	劳保耗材/手套	1	劳保防护	手套	no		high	浸胶手套属于劳保手套。
IMG-0687	涂料	化工耗材/涂料	1	化工胶粘涂料	涂料	no		high	立邦涂料归涂料类。
IMG-0688	消防卡箍	管道紧固/卡箍	4	安全消防	消防管件	no		high	消防管道卡箍属于消防系统管件。
IMG-0689	消防接头	安全消防/消防接头；消防材料/消防接头	4	安全消防	消防管件	no		high	消防接头是消防管件。
IMG-0690	消防枪头	安全消防/消防接头	1	安全消防	消防管件	no		high	消防枪头属于消防水带配套管件。
IMG-0691	消防枪头管接头套件	安全消防/消防接头	2	安全消防	消防管件	no		high	消防枪头和管接头套件归消防管件。
IMG-0692	消防水带	安全消防/消防水带；消防材料/消防水带	4	安全消防	消防器材	no		high	消防水带属于消防器材。
IMG-0693	消防管快速接头	安全消防/消防接头	1	安全消防	消防管件	no		high	消防管快接属于消防管件。
IMG-0694	消防箱	消防器材/消防箱	1	安全消防	消防器材	no		high	消防箱属于消防器材。
IMG-0695	消防蝶阀	阀门/消防阀门	1	安全消防	消防管件	no		high	消防蝶阀是消防系统管道阀件。
IMG-0696	消防铲	安全消防/消防工具	1	安全消防	消防器材	no		high	消防铲为消防器材工具。
IMG-0697	消防阀门	阀门/消防阀门	1	安全消防	消防管件	no		high	沟槽消防阀属于消防系统管件。
IMG-0698	润滑油	化工耗材/润滑剂	1	化工胶粘涂料	润滑剂	no		high	润滑油归润滑剂。
IMG-0699	润滑脂	化工耗材/润滑脂	2	化工胶粘涂料	润滑剂	no		high	黄油和油脂均为润滑剂。
IMG-0700	液压内外牙弯头	液压/高压管路	1	液压气动	液压接头	no		high	液压内外牙弯头属于液压接头。
IMG-0701	液压堵头	液压/高压管路	1	液压气动	液压接头	no		high	液压堵头属于液压接头。
IMG-0702	液压对丝接头	液压/高压管路	1	液压气动	液压接头	no		high	液压对丝是液压接头。
IMG-0703	液压快速接头	液压/高压管路	1	液压气动	液压接头	no		high	液压快速接头属于液压接头。
IMG-0704	液压扳手套装	工具/液压工具	1	工具量具	液压工具	no		medium	液压扳手是专用工具；新建二级液压工具。
IMG-0705	液压油	油品/液压油	1	化工胶粘涂料	润滑剂	no		high	液压油按润滑油品归润滑剂。
IMG-0706	液压高压外丝接头	液压/高压管路	1	液压气动	液压接头	no		high	液压高压外丝接头属于液压接头。
IMG-0707	液态密封胶	胶粘剂/密封胶	1	化工胶粘涂料	密封材料	no		high	液态密封胶属于密封材料。
IMG-0708	深井潜水泵	设备/泵类设备	1	施工机具设备	泵类设备	no		high	深井潜水泵是整台泵类设备。
IMG-0709	混凝土圆斗	工程器具/料斗	1	施工机具设备	搬运设备	no		medium	混凝土圆斗用于现场转运下料，归搬运设备。
IMG-0710	混凝土振动棒	施工设备/振动棒	2	施工机具设备	振捣设备	no		high	混凝土振动棒为施工振捣设备；新建二级振捣设备。
IMG-0711	混凝土试模	工具/检测模具	2	工具量具	检测仪器	no		high	混凝土试模用于试验检测，归检测仪器。
IMG-0712	清洗剂泵头	清洗设备/配件	1	设备备件	泵类备件	no		medium	清洗机泵头属于泵类设备备件。
IMG-0713	清洗机专用油	化工耗材/润滑油	1	化工胶粘涂料	润滑剂	no		high	清洗机专用油是润滑剂。
IMG-0714	温控开关	电气/温控元件	1	电气电料	低压电器	no		high	温控开关是电柜低压控制元件。
IMG-0715	游标卡尺	工具/测量工具	2	工具量具	测量工具	no		high	游标卡尺是测量工具。
IMG-0716	滑槽	五金建材/导轨滑槽	1	金属材料	型钢	no		medium	C型不锈钢滑槽是金属型材，旧五金建材偏泛。
IMG-0717	滚筒伸缩杆	涂装工具/滚筒配件	1	工具耗材	刷具	no		medium	滚筒伸缩杆为涂装滚筒配件，随刷具族管理。
IMG-0718	滚筒刷	工具器具/涂装工具；涂装工具/滚筒	6	工具耗材	刷具	no		high	滚筒刷是涂装刷具耗材。
IMG-0719	滚筒柄	涂装工具/滚筒配件	1	工具耗材	刷具	no		medium	滚筒柄为滚筒刷配件，随刷具族管理。
IMG-0720	滤芯	备品备件/过滤件；设备备件/过滤器滤芯	2	设备备件	通用机械备件	no		high	滤芯是设备过滤器更换备件。
IMG-0721	漆刷	涂装工具/刷子	1	工具耗材	刷具	no		high	漆刷是涂装刷具耗材。
IMG-0722	漏电保护器	电气/低压电器；电气材料/低压电器	8	电气电料	低压电器	no		high	漏电保护器属于低压电器。
IMG-0723	漏电断路器	电气材料/低压电器	6	电气电料	低压电器	no		high	漏电断路器属于低压电器。
IMG-0724	漱口杯	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	漱口杯为后勤生活用品。
IMG-0725	潜水泵	设备/泵；设备/泵类设备	2	施工机具设备	泵类设备	no		high	潜水泵是整台泵类设备。
IMG-0726	激光水平仪	工具/测量工具	1	工具量具	测量工具	no		high	激光水平仪是测量工具。
IMG-0727	火钳	工具/夹持工具	1	工具量具	手动工具	no		high	火钳是夹持类手动工具。
IMG-0728	灭火器	安全消防/灭火器；消防器材/灭火器；消防材料/灭火器	4	安全消防	消防器材	no		high	灭火器属于消防器材。
IMG-0729	灭火器箱	安全消防/灭火器配件；消防材料/灭火器箱	2	安全消防	消防器材	no		high	灭火器箱属于消防器材配套箱。
IMG-0730	灯头	电气材料/照明配件	1	电气电料	照明灯具	no		high	灯头为照明灯具配件。
IMG-0731	灯座	电气/照明配件	2	电气电料	照明灯具	no		high	灯座属于照明灯具配件。
IMG-0732	灯管	电气材料/照明	1	电气电料	照明灯具	no		high	灯管属于照明灯具。
IMG-0733	灰刀	工具器具/施工工具	1	工具量具	手动工具	no		high	灰刀是抹灰手动工具。
IMG-0734	灰斗	施工工具/灰斗	1	工具量具	手动工具	no		medium	铁灰斗为施工手持工具器具。
IMG-0735	烟灰桶	行政后勤/清洁用品	1	清洁办公后勤	清洁工具	no		high	烟灰桶属于现场清洁收集用品。
IMG-0736	热水器安全阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	热水器安全阀属于阀门。
IMG-0737	热水器开关	电气材料/开关	1	电气电料	开关按钮	no		high	热水器开关属于电气开关。
IMG-0738	热水器挂钩	工程材料/水暖五金	1	紧固件与连接件	卡扣	no		medium	热水器挂钩是安装固定件，旧水暖五金偏用途。
IMG-0739	热水器隔电堵	工程材料/水暖五金	1	管材管件阀门	水暖五金	no		medium	隔电堵为热水器水暖连接配件。
IMG-0740	热水壶	办公生活用品/小电器	1	清洁办公后勤	生活用品	no		high	热水壶是后勤生活用品。
IMG-0741	热熔机	工具器具/管道工具	1	电动气动工具	电动工具	no		high	PPR热熔机是电动管道施工工具。
IMG-0742	热缩管	电气材料/电缆附件；电气材料/绝缘材料	4	电气电料	绝缘材料	no		high	热缩管属于电缆绝缘材料。
IMG-0743	热风机	工具/电动工具	1	电动气动工具	电动工具	no		high	热风机为电动工具。
IMG-0744	焊工手套	劳保耗材/手套	3	劳保防护	手套	no		high	焊工手套属于劳保手部防护。
IMG-0745	焊工眼镜	劳保耗材/眼面防护	3	劳保防护	眼面防护	no		high	焊工眼镜属于眼面防护。
IMG-0746	焊接三通	管件/焊接管件	1	管材管件阀门	三通	no		high	焊接三通属于管道三通管件。
IMG-0747	焊接卡扣	定制件/管路接头	1	定制加工件	管路接头	no		high	样例为加工焊接管路卡扣，旧定制管路口径合理。
IMG-0748	焊接卡箍	定制件/管路接头	1	定制加工件	管路接头	no		high	样例为加工焊接卡箍，属于非标管路接头。
IMG-0749	焊接变径接头	管件/焊接管件	3	管材管件阀门	异径接头	no		high	焊接大小口变径管件，标准二级无大小头，新增异径接头。
IMG-0750	焊接异径接头	工程材料/管件；管件/焊接管件	4	管材管件阀门	异径接头	no		high	样例均为焊接大小头，工程材料旧类目过宽；新增异径接头二级。
IMG-0751	焊接弯头	工程材料/管件；管件/弯头；管件/焊接管件	12	管材管件阀门	弯头	no		high	样例均为焊接弯头，工程材料旧类目过宽。
IMG-0752	焊接接头	定制件/管路接头	1	定制加工件	管路接头	no		high	样例标明加工焊接接头，按非标管路接头归类。
IMG-0753	焊接面罩	劳保耗材/眼面防护	1	劳保防护	眼面防护	no		high	焊接面罩是人员眼面防护用品，劳保耗材旧口径不保留。
IMG-0754	焊机地线夹	焊接工具/焊机配件	1	焊接切割	焊割工具	no		high	焊机地线夹为焊接作业夹具配件，归焊割工具。
IMG-0755	焊机快速接头	焊割耗材/焊机配件	1	焊接切割	焊割工具	no		high	焊机快速接头用于焊机连接，旧耗材口径不准确。
IMG-0756	焊条	焊割耗材/焊材；焊接材料/焊条；焊接耗材/焊材；焊接耗材/焊条	9	焊接切割	焊接耗材	no		high	样例均为电焊条，归焊接耗材。
IMG-0757	焊枪线缆套装	焊接工具/焊枪配件	1	焊接切割	焊割工具	no		high	包含焊枪和线缆，是焊接作业工具套装。
IMG-0758	焊管	钢材/钢管	1	金属材料	钢管	no		high	焊管本质为钢管原材。
IMG-0759	焊罩镜片	劳保耗材/眼面防护；焊接防护/焊罩配件	2	劳保防护	眼面防护	no		high	焊罩镜片服务于焊接眼面防护，焊接防护旧类目并入劳保防护。
IMG-0760	牙刷	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	牙刷为生活后勤用品。
IMG-0761	牙膏	行政后勤/生活用品	1	清洁办公后勤	生活用品	no		high	牙膏为生活后勤用品。
IMG-0762	牛筋手套	劳保耗材/手套	2	劳保防护	手套	no		high	样例均为牛筋手套，劳保耗材旧口径不保留。
IMG-0763	玛氏漏斗粘度计	工具器具/检测仪器	1	工具量具	检测仪器	no		high	粘度计用于检测泥浆粘度，归检测仪器。
IMG-0764	环卫夹	劳保耗材/清洁工具	1	清洁办公后勤	清洁工具	no		high	环卫夹是清洁拾取工具，旧劳保耗材明显错误。
IMG-0765	环形钢丝绳	定制件/吊装索具	1	吊装索具	钢丝绳	no		high	虽为订做环形件，本质仍是吊装钢丝绳。
IMG-0766	玻璃刮	清洁用品/清洁工具	1	清洁办公后勤	清洁工具	no		high	玻璃刮用于清洁玻璃。
IMG-0767	玻璃纸	包装材料/薄膜纸品	1	包装覆盖周转	覆盖材料	no		medium	玻璃纸为薄膜纸类覆盖包装材料，按覆盖材料归类。
IMG-0768	玻璃胶	化工耗材/胶粘剂；胶粘剂/玻璃胶	3	化工胶粘涂料	密封材料	no		high	玻璃胶主要用于接缝密封，化工耗材旧口径并入标准类目。
IMG-0769	玻璃胶枪	工具器具/涂装工具	1	工具量具	手动工具	no		high	玻璃胶枪是手动施胶工具。
IMG-0770	球阀	阀门/球阀	3	管材管件阀门	阀门	no		high	样例均为DN规格球阀。
IMG-0771	生料带	工程材料/水暖五金；工程材料/水暖辅材；管道耗材/密封材料	3	管材管件阀门	水暖五金	no		high	生料带用于管螺纹密封，归水暖五金；工程材料旧类目过宽。
IMG-0772	电位器	电气/按钮指示元件	1	电气电料	低压电器	no		high	电位器为低压电气控制元件。
IMG-0773	电力清洗剂	化工耗材/清洗剂	1	化工胶粘涂料	清洗剂	no		high	电力设备清洗剂属于化工清洗剂。
IMG-0774	电动扳手套筒	工具/套筒	5	工具量具	手动工具	no		high	套筒为扳手配套手动工具附件。
IMG-0775	电动抽油泵	设备备件/泵	1	施工机具设备	泵类设备	no		high	抽油泵为泵类整机，旧设备备件口径偏维修。
IMG-0776	电动油脂泵	润滑系统/油脂泵；润滑设备/油脂泵；设备备件/润滑设备	3	施工机具设备	泵类设备	no		medium	电动油脂泵为供脂泵装置，按泵类设备归入。
IMG-0777	电子清洗剂	清洁耗材/清洗剂	1	化工胶粘涂料	清洗剂	no		high	电子元件清洗剂属于化工清洗剂，旧清洁耗材不作分类。
IMG-0778	电子秤	工具/测量工具	1	工具量具	测量工具	no		high	电子秤用于称量测量。
IMG-0779	电子血压计	劳保耗材/急救用品	1	劳保防护	急救用品	no		medium	现场急救健康用品，标准表无急救二级，新增急救用品。
IMG-0780	电工包	工具/工具包	2	工具量具	工具套装	no		high	电工包用于收纳携带工具，归工具套装类。
IMG-0781	电工胶布	电气材料/绝缘材料	3	电气电料	绝缘材料	no		high	电工胶布是电气绝缘材料。
IMG-0782	电机	设备备件/电机	2	设备备件	电机传动备件	no		high	电机为设备传动备件。
IMG-0783	电柜散热风机	电气/配电柜散热	1	电气电料	电气辅材	no		high	电柜散热风机是配电柜通风散热辅件。
IMG-0784	电柜风扇防雨罩组合	电气/配电柜散热	1	电气电料	电气辅材	no		high	用于电柜风扇防护散热，归电气辅材。
IMG-0785	电池	电气材料/电池	3	电气电料	电气辅材	no		high	9V、5号、7号电池均为电气供电辅材。
IMG-0786	电流表	仪表/电气仪表	2	工具量具	检测仪器	no		medium	电流表用于电气测量，标准无仪表一级，归检测仪器。
IMG-0787	电浮球阀	仪表/液位控制	1	管材管件阀门	阀门	no		medium	名称和样例为电浮球阀，按带液位控制的阀门处理。
IMG-0788	电源极性检测器	工具器具/检测仪器	1	工具量具	检测仪器	no		high	用于电源极性检测，归检测仪器。
IMG-0789	电源线	电气材料/电线电缆	1	电气电料	电线电缆	no		high	电源线属于电线电缆。
IMG-0790	电源转换器	电气/电源模块	1	电气电料	低压电器	no		high	24V转12V电源转换器为低压电源元件。
IMG-0791	电源适配器	电气材料/电源电器	1	电气电料	低压电器	no		high	12V适配器为低压电源元件。
IMG-0792	电热水壶	行政后勤/生活电器	1	清洁办公后勤	生活用品	no		high	电热水壶为后勤生活电器。
IMG-0793	电焊帽	劳保耗材/眼面防护	1	劳保防护	眼面防护	no		high	电焊帽用于焊接眼面防护。
IMG-0794	电焊快速接头	焊接耗材/焊机配件	1	焊接切割	焊割工具	no		high	电焊快速接头为焊机连接配件，旧耗材口径不准确。
IMG-0795	电焊手套	劳保耗材/手套	1	劳保防护	手套	no		high	电焊手套为焊接防护手套。
IMG-0796	电焊机套装	焊割设备/焊机	1	焊接切割	焊接设备	no		medium	电焊机为焊接设备，标准表无焊接设备二级，新增二级。
IMG-0797	电焊机接线夹	焊接工具/焊机配件	1	焊接切割	焊割工具	no		high	接线夹为电焊机作业连接工具。
IMG-0798	电焊眼镜	劳保耗材/眼面防护	2	劳保防护	眼面防护	no		high	样例均为电焊防护眼镜。
IMG-0799	电焊线	电气材料/电线电缆	2	电气电料	电线电缆	no		high	电焊线按专用电缆线材归类。
IMG-0800	电焊钳	焊割耗材/焊钳；焊接工具/焊钳；焊接耗材/焊割工具	6	焊接切割	焊割工具	no		high	电焊钳是焊接夹持工具，旧耗材口径不准确。
IMG-0801	电瓶夹线	电气材料/电工工具	1	电气电料	电气辅材	no		medium	电瓶夹带线为临时接电连接辅材，旧电工工具偏窄。
IMG-0802	电磁阀	气动元件/阀；阀门/电磁阀	2	液压气动	气动阀件	no		medium	样例含4M系列气动电磁阀，标准表无气动阀件二级，新增二级。
IMG-0803	电箱	电气材料/配电箱	2	电气电料	低压电器	no		high	电箱为低压配电箱柜类电气物料。
IMG-0804	电箱刀闸推拉杆	电气/配电箱配件	1	电气电料	电气辅材	no		high	刀闸推拉杆为配电箱操作辅件。
IMG-0805	电箱围栏	定制件/安全围栏	1	安全消防	围挡护栏	no		high	二级电箱围栏用于现场隔离防护，旧定制件口径不如安全设施准确。
IMG-0806	电箱提手	电气/配电箱配件	1	电气电料	电气辅材	no		high	电箱提手是配电箱附件。
IMG-0807	电箱罩	定制件/电气箱柜	2	定制加工件	金属加工件	no		high	样例为定做加厚电箱罩，属非标加工防护件。
IMG-0808	电箱锁	电气/配电箱配件	1	电气电料	电气辅材	no		high	电箱锁为配电箱附件，不按普通门锁归类。
IMG-0809	电箱门锁	电气材料/配电箱附件	1	电气电料	电气辅材	no		high	电箱门锁用于配电箱，归电气辅材。
IMG-0810	电线	电气材料/电线电缆	4	电气电料	电线电缆	no		high	样例均为起帆不同截面积电线。
IMG-0811	电线扎丝	电气耗材/绑扎耗材	1	电气电料	电气辅材	no		high	用于电线绑扎，归电气辅材；耗材不作为分类。
IMG-0812	电缆	电气/电线电缆；电气材料/电线电缆	9	电气电料	电线电缆	no		high	样例均为多芯电缆。
IMG-0813	电缆三角支架	电气/电缆支架	1	电气电料	电气辅材	no		high	电缆支架用于电缆敷设固定。
IMG-0814	电缆线	电气材料/电线电缆	7	电气电料	电线电缆	no		high	样例均为电缆线规格。
IMG-0815	电缆防水接头	电气材料/电缆附件	3	电气电料	电气辅材	no		high	电缆防水接头是电缆进出线附件。
IMG-0816	电视支架	行政后勤/办公用品；行政后勤/办公设备配件	2	清洁办公后勤	办公用品	no		medium	电视支架服务办公后勤设备安装，归办公用品。
IMG-0817	电钻	工具器具/电动工具	1	电动气动工具	电动工具	no		high	电钻为电动工具整机。
IMG-0818	电钻夹头钥匙	电动工具/电钻配件	1	电动气动工具	工具附件	no		high	电钻夹头钥匙为电钻附件。
IMG-0819	电镐	工具器具/电动工具	1	电动气动工具	电动工具	no		high	电镐为电动工具整机。
IMG-0820	电镐碳刷	工具备件/电动工具配件	1	电动气动工具	工具附件	no		high	碳刷为电镐电动工具附件。
IMG-0821	白布	劳保耗材/擦拭材料	1	清洁办公后勤	清洁耗材	no		medium	白布用于擦拭清洁，旧劳保耗材口径不准确。
IMG-0822	百兆交换机	弱电安防/网络设备	1	弱电安防	网络材料	no		high	交换机属于弱电网络设备，按网络材料归入。
IMG-0823	百叶砂轮片	工具器具/磨切耗材	1	工具耗材	砂轮片	no		high	百叶砂轮片为打磨耗材。
IMG-0824	百叶轮	磨具磨料/百叶轮	1	工具耗材	磨具	no		high	百叶轮属于打磨磨具耗材。
IMG-0825	监控摄像头	弱电安防/监控设备	1	弱电安防	监控设备	no		high	监控摄像头属于监控设备。
IMG-0826	直接扣件	建筑施工耗材/脚手架扣件	1	紧固件与连接件	卡扣	no		medium	脚手架直接扣件用于连接固定，旧建筑施工耗材口径过宽。
IMG-0827	直角接头	定制件/管路接头	1	定制加工件	管路接头	no		high	样例标明加工直角管路接头。
IMG-0828	直角接头加工件	定制件/管路接头	1	定制加工件	管路接头	no		high	名称和样例均为加工直角接头。
IMG-0829	直通	工程材料/PVC管件	1	管材管件阀门	直接	no		high	PVC直通为管路直接件，工程材料旧类目过宽。
IMG-0830	石子	建筑材料/水泥砂石	2	建筑材料	水泥砂石	no		high	石子属于砂石骨料。
IMG-0831	石笔	工具耗材/划线耗材；焊接耗材/划线工具	2	工具耗材	划线耗材	no		medium	石笔用于现场划线标记，标准表无划线耗材二级，新增二级。
IMG-0832	砂纸	工具器具/磨切耗材；工具耗材/磨料磨具；磨具磨料/砂纸	5	工具耗材	磨具	no		high	砂纸为打磨耗材。
IMG-0833	砖刀	工具器具/施工工具	1	工具量具	手动工具	no		high	砖刀为砌筑施工手动工具。
IMG-0834	硅晶板	板材/硅晶板	1	建筑材料	装饰材料	no		medium	硅晶板为建筑板材，按装饰板材归类。
IMG-0835	硅胶枪	工具/施胶工具	1	工具量具	手动工具	no		high	硅胶枪为手动施胶工具。
IMG-0836	硅酸盐水泥	建材/水泥	1	建筑材料	水泥砂石	no		high	硅酸盐水泥属于水泥材料。
IMG-0837	碘伏	劳保耗材/急救用品	1	劳保防护	急救用品	no		medium	碘伏为现场急救消毒用品，标准表无急救二级，新增二级。
IMG-0838	碳刷	电动工具/电机配件	2	电动气动工具	工具附件	no		high	样例为电动工具碳刷配件。
IMG-0839	碳弧气刨枪套装	焊接工具/气刨工具	1	焊接切割	焊割工具	no		high	碳弧气刨枪为焊割作业工具。
IMG-0840	碳棒	焊接材料/气刨耗材；焊接耗材/气刨耗材	2	焊接切割	切割耗材	no		high	气刨碳棒为焊割切割耗材。
IMG-0841	碳钢焊条	焊接材料/焊条	1	焊接切割	焊接耗材	no		high	碳钢焊条为焊接耗材。
IMG-0842	磨光片	工具器具/磨切耗材	1	工具耗材	磨具	no		high	磨光片用于打磨抛光，归磨具耗材。
IMG-0843	离心机滤网	定制件/设备滤网	1	定制加工件	图纸件	no		medium	样例为订做离心机滤网，非标设备配套件按图纸件。
IMG-0844	离心机钢板	定制件/设备加工件	1	定制加工件	金属加工件	no		high	加工离心机钢板为非标金属加工件。
IMG-0845	稀释剂	油漆涂料/稀释剂	2	化工胶粘涂料	涂料	no		medium	稀释剂为油漆涂料配套溶剂，归化工涂料类。
IMG-0846	空气净化器	行政后勤/空气净化设备	1	清洁办公后勤	生活用品	no		medium	空气净化器为后勤生活设备，归生活用品。
IMG-0847	空气开关	电气材料/低压电器	2	电气电料	低压电器	no		high	空气开关是低压断路器。
IMG-0848	空调	行政后勤/空调设备	2	清洁办公后勤	生活用品	no		medium	空调为后勤生活电器，归生活用品。
IMG-0849	空调插座	电气材料/插头插座	1	电气电料	插头插座	no		high	空调插座属于插头插座类电气材料。
IMG-0850	窗帘支架	行政后勤/设施配件	1	清洁办公后勤	门窗五金	no		medium	窗帘支架为门窗附属五金件。
IMG-0851	窗帘架拉链	装修材料/窗帘配件	1	清洁办公后勤	门窗五金	no		medium	窗帘架拉链为窗帘门窗配件。
IMG-0852	窗户	定制件/门窗制品	1	建筑材料	装饰材料	no		medium	定做窗户属于建筑门窗装饰材料，旧定制件口径偏加工属性。
IMG-0853	立式排污泵	设备/泵类设备	1	施工机具设备	泵类设备	no		high	立式排污泵为泵类设备整机。
IMG-0854	立式灭火标志	消防材料/消防标识	1	安全消防	警示标识	no		high	灭火标志属于消防警示标识。
IMG-0855	端子压线钳	工具器具/电工工具	1	工具量具	电工工具	no		high	端子压线钳为电工压接工具。
IMG-0856	端子排	电气材料/接线端子	1	电气电料	接线端子	no		high	端子排属于接线端子。
