type_id	top_group	material_family	standard_name	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model
MT-67BA543B480B	电气电料	照明光源	探照灯	手提式/移动式大功率探照灯。	手提式LED探照灯。	手电筒、塔灯。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7A0EC42749B9	电气电料	照明光源	机床灯	用于机床工作区域照明的灯具。	LED防爆机床方形灯等。	一般照明灯、塔灯。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-281785350378	电气电料	照明光源	灯带	柔性LED灯带。	36V 120珠LED灯带等。	灯管、灯泡。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B0CBC9496C3D	电气电料	照明光源	灯座	安装灯泡用的灯座/灯头。	E27螺口灯座。	启辉器、灯泡。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-6C33E0A79B78	电气电料	照明光源	灯泡	螺口灯泡，现有数据为LED光源。	LED螺口灯泡20W/30W/40W/50W。	灯管、灯带。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2A3E0393F94F	电气电料	照明光源	照明灯	一般用途照明灯具，如浴室灯、太阳能灯、室外照明灯。	LED浴室灯、太阳能LED灯、室外照明灯。	塔灯、机床灯、探照灯、手电筒。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3FE894F8D206	电气电料	照明光源	荧光灯管	直管荧光灯管。	36W荧光灯管。	LED灯管、灯泡。	frozen	1	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4E060FB18F29	电气电料	电工辅材	扎丝	用于捆扎的镀锌铁丝扎丝。	0.7mm*300mm电线扎丝等。	扎带、线卡。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-38EA50E40EC6	电气电料	电工辅材	扎带	尼龙扎带，用于线缆捆扎固定。	10*400mm、10*500mm、8*300mm等尼龙扎带。	扎丝、线卡。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-888097D447F8	电气电料	电工辅材	接地桩	用于接地系统打入地下的接地桩。	M16*1m接地桩、镀锌18*1m带螺丝接地桩。	接地线、接地跨接线。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-67F82BF77FB0	电气电料	电工辅材	散热风机	用于电柜散热的轴流风机。	AC220V 120×120mm电柜散热风机。	排风扇、风扇防雨罩组合。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AA7E44AD1FD3	电气电料	电工辅材	电箱提手	电箱/配电箱上的提手。	通用塑料电箱提手。	电箱锁、铰链。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-883DA94E8342	电气电料	电工辅材	电箱锁	电箱/配电箱门锁。	325电箱门锁等。	电箱提手。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D00A36C89B3A	电气电料	电工辅材	电线架	用于放置/放线作业的电线架。	4位镀锌电线架。	电缆支架。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8F3552CE85F0	电气电料	电工辅材	电缆支架	用于支撑电缆的支架。	电缆三角支架0.45m等。	电线架、线卡。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D28EDD4F2C60	电气电料	电工辅材	线卡	固定线缆的线卡。	20号带钢钉线卡等。	扎带、线槽。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B083810EBC72	电气电料	电工辅材	线槽	用于布线保护的PVC线槽。	30*15线槽、25mm线槽。	线管、线盒。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-EAD3FD74230A	电气电料	电工辅材	线盒	用于装设开关/接线的明装或暗装线盒。	明装86型线盒。	底盒、配电箱壳体。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8C1B4AD4717F	电气电料	电工辅材	线管	用于电线电缆穿线保护的PVC线管。	PVC线管25等。	线槽、热缩管。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9F7DACC46591	电气电料	电工辅材	绝缘橡胶板	用于绝缘防护的橡胶板。	3mm绝缘橡胶板。	绝缘胶带、自粘带。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D674E8A09E94	电气电料	电工辅材	绝缘胶带	电工用绝缘胶带。	透明/黑色/防水绝缘胶带。	自粘带。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4F811188E2CE	电气电料	电工辅材	自粘带	高压防水自粘带，用于绝缘密封。	高压防水自粘带。	绝缘胶带。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FADD212521A4	电气电料	电工辅材	风扇防雨罩组合	电柜风扇用防雨罩组合。	380V电柜风扇防雨罩组合。	散热风机、排风扇。	review_required	1	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-99D2C490005A	电气电料	电气箱柜	控制箱	用于安装控制元件的箱体。	双门控制箱等。	配电箱、配电箱壳体、电柜。	frozen	1	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-646840C3AFFB	电气电料	电气箱柜	电柜	较大型电气柜体，可安装成套电气设备。	不锈钢内外门电柜等。	配电箱、控制箱、配电箱壳体。	frozen	1	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3790922C006B	电气电料	电气箱柜	配电箱	用于配电系统的箱体，可为成套配电箱或指定电箱。	不锈钢户外双开门配电箱、11kW/7.5kW配电箱、按尺寸定做配电箱。	配电箱壳体、控制箱、电柜。	frozen	1	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-02478E6BF285	电气电料	电气箱柜	配电箱壳体	配电箱壳体/空箱体，不含内部元器件。	不锈钢室外箱500*600*300等。	成套配电箱、控制箱。	frozen	1	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-902122E48E8A	电气电料	电源/电池	电池	一次性碱性电池，含5号、7号、9V。	5号碱性电池、7号碱性电池、9V方形碱性电池。	可充电蓄电池。	frozen	1	73e26a72585cd9b7a2748ec21c47e5129193be5357efaa2a638bda238ff915a4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-85AD3D29D726	电气电料	电源/电池	蓄电池	可充电蓄电池，以电压和容量标识。	12V 20Ah蓄电池等。	一次性电池。	frozen	1	73e26a72585cd9b7a2748ec21c47e5129193be5357efaa2a638bda238ff915a4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7D2FB42EE464	电气电料	电线电缆	信号电缆	用于传输控制/信号的电缆，常见为屏蔽电缆。	RVVP 3*1.5屏蔽信号电缆等。	电力电缆、接地线、数据线。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-52E9A8C12AC5	电气电料	电线电缆	接地线	用于接地的单芯导线，通常为黄绿双色。	6mm²/16mm²黄绿双色接地线。	接地跨接线、接地桩。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3DD3218D47DD	电气电料	电线电缆	接地跨接线	用于电柜内接地跨接的短接线。	铜6mm² 200mm接地跨接线。	接地线、接地桩。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B738E1F78153	电气电料	电线电缆	数据线	用于数据传输的线缆，如USB数据线。	USB 2.0 A-B打印机数据线。	电源线、信号电缆。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-73BAC5D3B018	电气电料	电线电缆	电源线	设备供电用电源线。	C13接口电源线1.8米/2米。	数据线、电瓶夹线。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F4B3F85D13DC	电气电料	电线电缆	电焊线	电焊机用铜芯软电缆。	35mm²、50mm²铜芯电焊线。	电力电缆、接地线。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-65DE63FDC3EB	电气电料	电线电缆	电瓶夹线	带夹子的电瓶连接线。	1m 50A铜芯电瓶夹线。	电源线、接地线。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-967A78F2D748	电气电料	电线电缆	电线	单芯铜导线，如BV线。	BV 1.5/2.5/4/10/16/25mm²硬线。	多芯电缆、接地线、电焊线。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-77F38575DBC0	电气电料	电线电缆	电缆	多芯电力电缆，如YJV电缆。	YJV 3*1.5、3*2.5、3*6+1、3*4+2*2.5、3*25等铜芯电缆。	单芯电线、信号电缆、接地线。	frozen	1	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4EA454719D3D	电气电料	电缆附件	水下连接器	用于水下电缆连接的防水连接器。	四电二光水下连接器。	水下连接器堵头、电缆防水接头。	frozen	1	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AAE939707F2D	电气电料	电缆附件	水下连接器堵头	用于封闭水下连接器未使用接口的堵头。	通用水下连接器堵头。	水下连接器本体。	frozen	1	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-70CAF787785B	电气电料	电缆附件	热缩管	加热收缩用于绝缘保护的管材。	15mm、20mm、30mm口径热缩管。	线管、自粘带。	frozen	1	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-520816EFED8D	电气电料	电缆附件	电缆防水接头	用于电缆进出电柜/设备时的密封防水接头。	M32/M40/M50/M50*1.5金属电缆防水接头。	水下连接器、热缩管。	frozen	1	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5EDDDBB412E4	电气电料	通风设备	排风扇	用于通风换气的排风扇/排气扇。	50×50方形排气扇、10寸工业排气扇、FAD40-400排气扇。	散热风机、风扇防雨罩组合。	frozen	1	9c85eaaeb456eddce2c496cbd0caa5125f655dc7fe210094c6645e3c19fcab4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8F2813D017E1	管材管件阀门	三通	Y型三通	Y字型三通，支管斜向汇入主管。	UPVC Y型三通25mm等。	斜三通、等径三通、异径三通。	frozen	1	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A6E56B3BA604	管材管件阀门	三通	三通	等径三通，三个接口口径相同。	PPR三通、PPR内牙三通、PVC排水三通、不锈钢三通等。	异径三通、Y型三通、斜三通。	frozen	1	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-71507D1D4A80	管材管件阀门	三通	异径三通	三个接口口径不完全相同的三通。	PVC异径三通75*50、40*32、40*25等。	等径三通、Y型三通、斜三通。	frozen	1	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7DC217FA22EE	管材管件阀门	三通	斜三通	支管与主管成45°角的斜三通。	UPVC斜三通32mm 45°。	Y型三通、等径三通、异径三通。	frozen	1	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-81A9FB6F50A4	管材管件阀门	弯头	弯头	管道弯头，用于改变管路方向。	PPR弯头、PPR内丝弯头、PVC弯头、不锈钢弯头、碳钢焊接弯头等。	过桥弯、三通。	frozen	1	d714c9a59d7f034068bcb7c0f12454c53cf7cf3cd2705d53048273086bc75d5d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7CF2F4264F59	管材管件阀门	弯头	过桥弯	用于管道交叉跨越时避让的过桥弯。	PPR过桥弯25mm等。	普通弯头、三通。	frozen	1	d714c9a59d7f034068bcb7c0f12454c53cf7cf3cd2705d53048273086bc75d5d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-27BA1EB08A05	管材管件阀门	水龙头/洁具配件	下水管	安装在洗脸盆等洁具下方，用于排水的管道组件。	洗脸盆下水管、洁具排水管	金属编织软管、进水管	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-35708EFB9DFD	管材管件阀门	水龙头/洁具配件	冲水水箱	为坐便器或蹲便器提供冲洗用水的储水箱或水箱组件。	各类冲水水箱总成	水箱配件（浮球阀、排水阀）	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D11B904C46F9	管材管件阀门	水龙头/洁具配件	小便器感应器	用于小便器自动感应冲水的控制器或感应阀。	感应冲水器、小便器感应阀	小便斗本体、手动冲水阀	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-ECE071F959C9	管材管件阀门	水龙头/洁具配件	小便斗	安装在卫生间的小便器本体。	挂式/落地式小便器	感应器、冲洗阀	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-632AC2166D3A	管材管件阀门	水龙头/洁具配件	水龙头	控制水流通断和流量的供水终端阀门，包括普通单冷、冷热、大弯、按压延时等。	洗衣机水龙头、大弯水龙头、冷热水龙头、按压延时水龙头	水龙头花洒套装、混水阀	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-16FC604DB01C	管材管件阀门	水龙头/洁具配件	水龙头花洒套装	由水龙头、花洒和连接软管等组成的成套供水配件。	水龙头+花洒+软管组合	单独水龙头、单独花洒	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E064D77242F3	管材管件阀门	水龙头/洁具配件	洗脸盆	用于洗漱的盆体，包括陶瓷和不锈钢等材质。	台上式洗脸盆、不锈钢槽体	水龙头、排水下水管	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-98906F0FE57D	管材管件阀门	水龙头/洁具配件	蹲便器	用于卫生间的蹲式便器本体。	平面蹲厕、地排/墙排蹲便器	坐便器、冲水水箱	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BB8FA63927B5	管材管件阀门	水龙头/洁具配件	软管	用于水龙头/洁具与给水管路连接的软质管。	进水管软管、不锈钢编织软管	PVC钢丝增强软管、水带	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-476D359DC169	管材管件阀门	水龙头/洁具配件	隔电堵	安装在热水器进出水口起防电墙作用的堵件。	热水器隔电堵、防电墙堵头	普通堵头/管帽	review_required	1	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-022ACA1C727A	管材管件阀门	法兰	法兰	管道连接用带螺栓孔的盘状连接件。	碳钢法兰、法兰盘、国标法兰	法兰软连接、法兰式阀门	frozen	1	5a56cf5fcb162bc6c4a4d910e7020bd562a2e4befbd99425c7531f258da9b9f1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-988CAD476BBA	管材管件阀门	直接/接头	堵头/管帽	用于封闭管道端头的管件，插入式堵头或外盖式管帽。	镀锌堵头、PPR堵头、定制堵头	异径接头、活接	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-53D944731A77	管材管件阀门	直接/接头	异径接头/大小头	连接两段不同口径管道的变径管件。	外丝/双外丝异径接头、PPR大小头	补心、直接/直通	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D084CA6EA8FB	管材管件阀门	直接/接头	快速接头	无需复杂工具即可快速连接管道的接头。	双卡管道连接器、铝合金快速接头	法兰连接、螺纹直接	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-30A9F258EF59	管材管件阀门	直接/接头	接头	用于连接管道或设备端口的螺纹连接件。	加厚铜接头等螺纹接头	快速接头、活接	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-76EB3DF1493B	管材管件阀门	直接/接头	活接	由螺母和接头组成的可拆卸管接头，便于管路检修。	镀锌活接	直接/直通、管箍	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5F703D944B93	管材管件阀门	直接/接头	直接/直通	连接两段同口径管道使其直线贯通的管件。	PPR直接、不锈钢内外丝直接、PVC直通	异径接头、活接、管箍	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-858E69C7E273	管材管件阀门	直接/接头	管箍	用于管道对接或套接的环形连接件。	镀锌管箍	卡箍、抱箍	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-6DF6729A82C8	管材管件阀门	直接/接头	补心	螺纹连接的变径接头，小端外螺纹插入大端内螺纹。	PVC排水异径补心、镀锌补心	异径接头/大小头	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D2B7156FD44B	管材管件阀门	直接/接头	软接头	由橡胶等柔性材料制成的管道柔性连接件。	橡胶软接头、胶接头	法兰软连接、金属软管	review_required	1	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4F7F2ED2A09E	管材管件阀门	管材	水带	输送水用的柔性带状管材，常见为橡胶水带。	橡胶水带、高压水带	金属软管、PVC钢丝软管	review_required	1	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-056167A2C6A9	管材管件阀门	管材	波纹管	管壁呈波纹状的管材，用于预埋或保护线路/流体。	PVC波纹管	水带、直管	review_required	1	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9E547BD1FBFF	管材管件阀门	管材	注浆管	用于注浆施工的管道，可带配件成套供货。	碳钢注浆管、注浆管套装	注浆机、普通直管	review_required	1	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-52C93398FF40	管材管件阀门	管材	直管	未弯曲的刚性直形管道，按材质分为PPR、PVC、UPVC等。	PPR直管、UPVC直管、PVC直管	波纹管、软管	review_required	1	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D10351EC8C0B	管材管件阀门	管材	软管	可弯曲的柔性管道，包括金属软管和钢丝增强软管。	不锈钢编织金属软管、PVC钢丝增强软管	水带	review_required	1	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AD4A5D9B4C70	管材管件阀门	管道辅材	喷头	用于喷雾或洒水的终端喷头。	黄铜雾化喷头、加湿雾化喷头	花洒、水龙头出水嘴	frozen	1	d9421a514dd215df08c17c9b511ead505cbd874aef7197a805c43a133099237a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E3B0BF183C89	管材管件阀门	管道辅材	生料带	用于螺纹密封的聚四氟乙烯或PE胶带。	普通生料带、加厚生料带	密封胶、麻丝	frozen	1	d9421a514dd215df08c17c9b511ead505cbd874aef7197a805c43a133099237a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3456430B26D2	管材管件阀门	管道辅材	集水斗	用于汇集并导流水的漏斗形管件。	方形集水斗	地漏、雨水斗	frozen	1	d9421a514dd215df08c17c9b511ead505cbd874aef7197a805c43a133099237a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5913CF437050	管材管件阀门	软连接	软连接	以柔性材料制成、两端带法兰等连接件的管道挠性连接装置。	法兰软连接	软接头、金属软管	frozen	1	6596b7719173443da6d94d5e119e473cb9ae3821943c0ff4bd8616da904fcc69	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-33678DFF6077	管材管件阀门	过滤器/水处理附件	Y型过滤器	Y形管路过滤器，用于拦截管道杂质。	Y型法兰过滤器	普通滤网、篮式过滤器	frozen	1	43440d3746fbd6d5274ae85ef40777a248d16017ebeb9fd63d85a0ff3d9c7247	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-92792CE97FCF	管材管件阀门	阀门	减压阀	将管道压力降低并保持出口稳定的阀门。	弹簧式减压阀、国标减压阀	安全阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BFDD51510901	管材管件阀门	阀门	刀阀	采用刀型闸板实现对夹式截断的阀门。	不锈钢刀阀、对夹式刀阀	普通闸阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-DF682A965FB7	管材管件阀门	阀门	安全阀	超压自动开启泄压的保护性阀门。	热水器安全阀、弹簧式安全阀	减压阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3F071E5610CC	管材管件阀门	阀门	截止阀	通过升降阀瓣截断或调节管道介质的阀门。	PPR截止阀	球阀、闸阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-271DC337D5AE	管材管件阀门	阀门	排气阀	自动排放管道内气体的阀门。	不锈钢排气阀	安全阀、放空阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C7A58C87DFFF	管材管件阀门	阀门	止回阀	防止管道介质倒流的单向阀门。	不锈钢止回阀、铜止回阀、单向阀	截止阀、底阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
