top_group	material_family	current_name	action	target_type_ids	reason	decision_status	source_hash	review_summary
电气电料	接线端子/线鼻子	接线端子	split	MT-B59C41CB0799；MT-AC69232F3EE7	证据中UK5N为轨装端子模块，铜接线端子为管式铜接线端子，结构完全不同，按证据拆分。	frozen	71155616a82c739df5ee7955653d1fc1edb871768927fdb2a00b3d8832413a38	类型划分与证据一致，标准名称未含尺寸/品牌/包装，类型边界清楚，旧名称均已覆盖，属性模板足以区分现有采购SKU。
电气电料	接线端子/线鼻子	电缆连接管	keep	MT-87851860CEC6	无接线掌的电缆对接管与端接端子结构边界明确，保留。	frozen	71155616a82c739df5ee7955653d1fc1edb871768927fdb2a00b3d8832413a38	类型划分与证据一致，标准名称未含尺寸/品牌/包装，类型边界清楚，旧名称均已覆盖，属性模板足以区分现有采购SKU。
电气电料	接线端子/线鼻子	端子排	keep	MT-798D6CADF8E3	排式组装连接件与单体轨装端子、铜接线端子不同，保留。	frozen	71155616a82c739df5ee7955653d1fc1edb871768927fdb2a00b3d8832413a38	类型划分与证据一致，标准名称未含尺寸/品牌/包装，类型边界清楚，旧名称均已覆盖，属性模板足以区分现有采购SKU。
电气电料	接线端子/线鼻子	管型端子	keep	MT-B90BAECA3E7D	无掌部圆柱形压接管结构清晰，保留。	frozen	71155616a82c739df5ee7955653d1fc1edb871768927fdb2a00b3d8832413a38	类型划分与证据一致，标准名称未含尺寸/品牌/包装，类型边界清楚，旧名称均已覆盖，属性模板足以区分现有采购SKU。
电气电料	接线端子/线鼻子	线鼻子	merge	MT-AC69232F3EE7	证据中铜鼻子按额定电流或DT型号/线径区分，均为管式铜接线端子；并入铜接线端子可避免与O形冷压端子重叠。	frozen	71155616a82c739df5ee7955653d1fc1edb871768927fdb2a00b3d8832413a38	类型划分与证据一致，标准名称未含尺寸/品牌/包装，类型边界清楚，旧名称均已覆盖，属性模板足以区分现有采购SKU。
电气电料	照明光源	启辉器	keep	MT-D6883084FC3A	现有名称即标准类型名称。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	塔灯	keep	MT-600047A1D5F7	独立灯具类型。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	头灯	keep	MT-B8C5C4F57CB6	独立便携灯具类型。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	手电筒	keep	MT-F23A76345CFA	独立便携灯具类型。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	探照灯	keep	MT-67BA543B480B	独立灯具类型。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	机床灯	keep	MT-7A0EC42749B9	专用机床照明灯具独立成类。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	灯带	keep	MT-281785350378	现有名称即标准类型名称。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	灯座	keep	MT-B0CBC9496C3D	现有名称即标准类型名称。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	灯泡	keep	MT-6C33E0A79B78	现有名称即标准类型名称。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	灯管	split	MT-3FE894F8D206；MT-8AA09B4208D2	现有名称下同时包含荧光灯管和LED灯管，光源类型明确不同，拆分。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	照明光源	照明灯	keep	MT-2A3E0393F94F	一般照明灯具独立成类。	frozen	db536a7e2806955381135049ec3315f6cf633ba4ff4670225c92afe545ce4d6c	照明光源族类型定义清晰，属性可区分采购SKU，名称决定合理。
电气电料	电工辅材	扎丝	keep	MT-4E060FB18F29	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	扎带	keep	MT-38EA50E40EC6	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	接地桩	keep	MT-888097D447F8	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	散热风机	keep	MT-67F82BF77FB0	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	电箱提手	keep	MT-AA7E44AD1FD3	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	电箱锁	keep	MT-883DA94E8342	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	电线架	keep	MT-D00A36C89B3A	与电缆支架按用途和结构区分，边界清晰。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	电缆支架	keep	MT-8F3552CE85F0	与电线架按用途和结构区分，边界清晰。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	线卡	keep	MT-D28EDD4F2C60	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	线槽	keep	MT-B083810EBC72	与线管按截面形状区分，边界清晰。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	线盒	rename	MT-D4FE84DD01A4	为避免与开关插座族底盒重叠，标准名改为接线盒，限定为导线连接/分线/过路用途，不承载开关插座面板安装。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	线管	keep	MT-8C1B4AD4717F	与线槽按截面形状区分，边界清晰。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	绝缘橡胶板	keep	MT-9F7DACC46591	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	绝缘胶带	keep	MT-D674E8A09E94	与自粘带按成膜/密封方式区分，边界清晰。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	自粘带	keep	MT-4F811188E2CE	与绝缘胶带按成膜/密封方式区分，边界清晰。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电工辅材	风扇防雨罩组合	keep	MT-FADD212521A4	现有名称稳定，无跨类型重叠。	frozen	9bc1065574938a98f5755b096e734557822c55ca2d44e37009cae6d9799058ee	名称边界清晰，旧名称覆盖完整，属性模板与证据规格匹配，未发现实质问题。
电气电料	电气箱柜	控制箱	keep	MT-99D2C490005A	现有名称即标准类型名称。	frozen	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	电气箱柜族类型和名称决定均无实质问题。
电气电料	电气箱柜	电柜	keep	MT-646840C3AFFB	大型柜体独立成类。	frozen	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	电气箱柜族类型和名称决定均无实质问题。
电气电料	电气箱柜	配电箱	keep	MT-3790922C006B	现有名称即标准类型名称。	frozen	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	电气箱柜族类型和名称决定均无实质问题。
电气电料	电气箱柜	配电箱壳体	keep	MT-02478E6BF285	空壳体与成套配电箱区分，独立成类。	frozen	fb5edea9a7e5224febbc26d9d73dc540361e23011c443ebfc64ce3a42d88858a	电气箱柜族类型和名称决定均无实质问题。
电气电料	电源/电池	电池	keep	MT-902122E48E8A	一次性碱性电池独立成类。	frozen	73e26a72585cd9b7a2748ec21c47e5129193be5357efaa2a638bda238ff915a4	电源/电池族类型和名称决定均无实质问题。
电气电料	电源/电池	蓄电池	keep	MT-85AD3D29D726	可充电蓄电池与一次性电池不同，独立成类。	frozen	73e26a72585cd9b7a2748ec21c47e5129193be5357efaa2a638bda238ff915a4	电源/电池族类型和名称决定均无实质问题。
电气电料	电线电缆	信号电缆	keep	MT-7D2FB42EE464	现有名称即标准类型名称。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	接地线	keep	MT-52E9A8C12AC5	现有名称即标准类型名称。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	接地跨接线	keep	MT-3DD3218D47DD	与普通接地线功能不同，独立成类。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	数据线	keep	MT-B738E1F78153	现有名称即标准类型名称。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	电源线	keep	MT-73BAC5D3B018	现有名称即标准类型名称。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	电焊线	keep	MT-F4B3F85D13DC	现有名称即标准类型名称。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	电瓶夹线	keep	MT-65DE63FDC3EB	带夹子的专用连接线独立成类。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	电线	keep	MT-967A78F2D748	单芯电线独立成类。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电线电缆	电缆	keep	MT-77F38575DBC0	多芯电力电缆独立成类。	frozen	afb8031e3b51bba422513dc406e1773e8952a632b557fc396dea08fddabe7cc9	电线电缆族类型和名称决定均无实质问题。
电气电料	电缆附件	水下连接器	keep	MT-4EA454719D3D	现有名称即标准类型名称。	frozen	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	电缆附件族类型和名称决定均无实质问题。
电气电料	电缆附件	水下连接器堵头	keep	MT-AAE939707F2D	连接器配套堵头独立成类。	frozen	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	电缆附件族类型和名称决定均无实质问题。
电气电料	电缆附件	热缩管	keep	MT-70CAF787785B	现有名称即标准类型名称。	frozen	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	电缆附件族类型和名称决定均无实质问题。
电气电料	电缆附件	电缆防水接头	keep	MT-520816EFED8D	现有名称即标准类型名称。	frozen	c8acf71b2ec6dce237be41c2e55fe20ffb00b51241fb73b2b99ae01b9c87aa2c	电缆附件族类型和名称决定均无实质问题。
电气电料	通风设备	排风扇	keep	MT-5EDDDBB412E4	现有名称即标准类型名称。	frozen	9c85eaaeb456eddce2c496cbd0caa5125f655dc7fe210094c6645e3c19fcab4c	通风设备族类型和名称决定均无实质问题。
管材管件阀门	三通	Y型三通	keep	MT-8F2813D017E1	Y型结构独立成类。	frozen	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	三通族类型边界基本清晰，名称决定合理。
管材管件阀门	三通	三通	keep	MT-A6E56B3BA604	等径三通独立成类。	frozen	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	三通族类型边界基本清晰，名称决定合理。
管材管件阀门	三通	异径三通	keep	MT-71507D1D4A80	变径结构独立成类。	frozen	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	三通族类型边界基本清晰，名称决定合理。
管材管件阀门	三通	斜三通	keep	MT-7DC217FA22EE	45°斜向结构独立成类。	frozen	e5d939f541b29d40c844c56a91611a1f9e56b0b1541d63de9c6d9cf939e0f663	三通族类型边界基本清晰，名称决定合理。
管材管件阀门	弯头	弯头	keep	MT-81A9FB6F50A4	现有名称即标准类型名称。	frozen	d714c9a59d7f034068bcb7c0f12454c53cf7cf3cd2705d53048273086bc75d5d	弯头族类型和名称决定均无实质问题。
管材管件阀门	弯头	过桥弯	keep	MT-7CF2F4264F59	过桥结构独立成类，与普通弯头不同。	frozen	d714c9a59d7f034068bcb7c0f12454c53cf7cf3cd2705d53048273086bc75d5d	弯头族类型和名称决定均无实质问题。
管材管件阀门	水龙头/洁具配件	下水管	keep	MT-27BA1EB08A05	洁具排水短管边界清晰，保留。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	冲水水箱	keep	MT-35708EFB9DFD	容量标识清晰，保留。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	小便器感应器	keep	MT-D11B904C46F9	感应冲洗控制器与小便斗本体边界清楚，保留。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	小便斗	keep	MT-ECE071F959C9	洁具本体类型明确，保留。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	水龙头	keep	MT-632AC2166D3A	末端启闭器具边界明确，保留并补充购买区分属性。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	水龙头花洒套装	keep	MT-16FC604DB01C	成套件与水龙头单件边界清楚，保留。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	洗脸盆	keep	MT-E064D77242F3	盆体类型明确，保留并补充加厚特征属性。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	蹲便器	keep	MT-98906F0FE57D	蹲式便器类型明确，保留并补充类型属性。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	软管	rename	MT-9DC675466E36	软管在该洁具配件族中特指洁具进水软管，改为进水软管以与管道软管族区分。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	水龙头/洁具配件	隔电堵	keep	MT-476D359DC169	防电墙专用接头功能独立，保留。	frozen	a8451a4178a10e212b866092b2fae41e4bd50e5ffbfb9568de295d1a2e7fb69d	名称决定和类型边界均与证据匹配，进水软管的改名合理，各类型属性覆盖现有SKU的区分维度。
管材管件阀门	法兰	法兰	keep	MT-022ACA1C727A	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	5a56cf5fcb162bc6c4a4d910e7020bd562a2e4befbd99425c7531f258da9b9f1	单一类型，名称与属性均能表达法兰盘结构，未发现实质问题。
管材管件阀门	直接/接头	堵头/管帽	keep	MT-988CAD476BBA	封堵类管件名称稳定，覆盖堵头和管帽。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	异径接头/大小头	keep	MT-53D944731A77	变径过渡管件名称稳定，与补心边界清晰。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	快速接头	keep	MT-D084CA6EA8FB	管道快速连接器名称稳定，明确排除液压快速接头。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	接头	keep	MT-30A9F258EF59	通用接头作为兜底类型，覆盖未专用化的管接头。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	活接	keep	MT-76EB3DF1493B	可拆卸直通接头类型稳定。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	直接/直通	keep	MT-5F703D944B93	名称保留，并补充length属性以覆盖证据中已有的长度区分维度。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	管箍	keep	MT-858E69C7E273	短型金属管连接件名称稳定，与直接/直通以材质和用途区分。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	补心	keep	MT-6DF6729A82C8	插入式异径补心类型稳定。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	直接/接头	软接头	keep	MT-D2B7156FD44B	柔性接头类型稳定。	review_required	95ce5c6eea1724167afd4d31b7c5b2339b0ec72f9f03d662c5b1d35e088c0e4c	覆盖完整；但直接/直通与管箍的定义边界重叠，需明确互斥规则。
管材管件阀门	管材	水带	keep	MT-4F7F2ED2A09E	名称稳定且能以口径、材质、压力等级区分，无需拆分。	review_required	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	金属软管定义含无证据支持的接口/波纹体描述，注浆管与直管边界重叠；其余类型和拆分方向基本合理，需修订后通过。
管材管件阀门	管材	波纹管	keep	MT-056167A2C6A9	现有名称边界清晰，保留为标准类型。	review_required	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	金属软管定义含无证据支持的接口/波纹体描述，注浆管与直管边界重叠；其余类型和拆分方向基本合理，需修订后通过。
管材管件阀门	管材	注浆管	keep	MT-9E547BD1FBFF	注浆管及注浆管套装可用组合形式属性承载，类型保持不变。	review_required	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	金属软管定义含无证据支持的接口/波纹体描述，注浆管与直管边界重叠；其余类型和拆分方向基本合理，需修订后通过。
管材管件阀门	管材	直管	keep	MT-52C93398FF40	补充用途属性后，可覆盖给水/排水/线缆保护等不同用途的同规格直管，名称和边界不变。	review_required	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	金属软管定义含无证据支持的接口/波纹体描述，注浆管与直管边界重叠；其余类型和拆分方向基本合理，需修订后通过。
管材管件阀门	管材	软管	split	MT-246A1D69D7A3；MT-8FB37309A8AD	证据中包含金属软管与PVC钢丝增强软管两类商品结构，结构、材质和连接方式不同，不能合并为软管一个类型。	review_required	5d4029492633bafd3afdc4796f481212328599fcb6f7d32e5156301b1ac78b84	金属软管定义含无证据支持的接口/波纹体描述，注浆管与直管边界重叠；其余类型和拆分方向基本合理，需修订后通过。
管材管件阀门	管道辅材	喷头	keep	MT-AD4A5D9B4C70	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	d9421a514dd215df08c17c9b511ead505cbd874aef7197a805c43a133099237a	名称、属性均覆盖源证据，未发现实质问题。
管材管件阀门	管道辅材	生料带	keep	MT-E3B0BF183C89	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	d9421a514dd215df08c17c9b511ead505cbd874aef7197a805c43a133099237a	名称、属性均覆盖源证据，未发现实质问题。
管材管件阀门	管道辅材	集水斗	keep	MT-3456430B26D2	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	d9421a514dd215df08c17c9b511ead505cbd874aef7197a805c43a133099237a	名称、属性均覆盖源证据，未发现实质问题。
管材管件阀门	软连接	软连接	keep	MT-5913CF437050	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	6596b7719173443da6d94d5e119e473cb9ae3821943c0ff4bd8616da904fcc69	法兰软连接属性足够，边界清晰。
管材管件阀门	过滤器/水处理附件	Y型过滤器	keep	MT-33678DFF6077	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	43440d3746fbd6d5274ae85ef40777a248d16017ebeb9fd63d85a0ff3d9c7247	Y型过滤器结构名称稳定，属性足够。
管材管件阀门	阀门	减压阀	keep	MT-92792CE97FCF	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	刀阀	keep	MT-BFDD51510901	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	安全阀	keep	MT-DF682A965FB7	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	截止阀	keep	MT-3F071E5610CC	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	排气阀	keep	MT-271DC337D5AE	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	止回阀	keep	MT-C7A58C87DFFF	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	浮球阀	keep	MT-577B97F325BD	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	混水阀	keep	MT-92A9B34FE9A4	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	球阀	keep	MT-8D95FADCFD52	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	蝶阀	keep	MT-1C76E756D933	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
管材管件阀门	阀门	角阀	keep	MT-E1B1666ADC55	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	各阀类名称均为结构/功能类型，属性模板足以区分规格。
紧固件与连接件	垫圈/垫片	垫片	split	MT-ACBA3BC18A00；MT-F3E45852B69F	按是否具备完整内外径×厚度尺寸拆分：仅按标准公称规格M系列且可对应标准系列的归平垫圈；明确给出内径×外径×厚度或定制尺寸的归非标垫片。M24加厚、304M6加厚因缺少具体尺寸需补充信息后复核，本次先建立边界，不强行判定。	review_required	12e5991bf457dd30168fbfcb5c76311957d52b98fe0b961912405536b2e25f24	平垫圈和弹簧垫圈类型清晰，但垫片拆分存在未归属SKU，旧名称覆盖不完整，需修订。
紧固件与连接件	垫圈/垫片	平垫圈	keep	MT-ACBA3BC18A00	标准平垫圈名称稳定，使用规格属性即可区分SKU。	review_required	12e5991bf457dd30168fbfcb5c76311957d52b98fe0b961912405536b2e25f24	平垫圈和弹簧垫圈类型清晰，但垫片拆分存在未归属SKU，旧名称覆盖不完整，需修订。
紧固件与连接件	垫圈/垫片	弹簧垫圈	keep	MT-1927AFDD6E07	弹簧垫圈是长期稳定的标准类型，保留。	review_required	12e5991bf457dd30168fbfcb5c76311957d52b98fe0b961912405536b2e25f24	平垫圈和弹簧垫圈类型清晰，但垫片拆分存在未归属SKU，旧名称覆盖不完整，需修订。
