item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash
CHEM-000135	MT-0508F13A1EA0	油漆	exact_current_name	现有SKU以颜色/金属效果区分，均属通用油漆，无需拆分。	frozen	1456ea3e6577cdbaeb746e4fb1816bcdfb4a4ff8c809aff8c3de418b4ba3f510
CHEM-000136	MT-7A225E74D037	高温润滑脂	exact_current_name	以高温工况为采购区分项。	frozen	6af0a8869638cfef6cb564a55fc62e23a64cea83456e8d84b91e9e6945760ab2
CHEM-000137	MT-D6CF0A391F04	除锈剂	exact_current_name	名称合格，品牌和容量留在SKU属性。	frozen	1465b6d1a6e8235123388ea6b5bda2985b7cee82df0502667353e457da1e9577
CHEM-000138	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	ddf3d3a54f4931d6938adb661a9151e6574cf2d10d716c0d5b5271d00cd3c548
CHEM-000140	MT-E5CE27BC4AAB	滚筒刷	exact_current_name	滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	frozen	0424e159310faa636404e92d01e584210e6dbc62cac31cbf19844601fca2b7bf
CHEM-000141	MT-63EC0EF307BC	乳胶漆	exact_current_name	乳胶漆作为独立商品类型成立。	frozen	1e9f0bd2015bdc84ea784c1939f13e438e885a07ac34fb26a3e093ac2edaa3a6
CHEM-000142	MT-63EC0EF307BC	乳胶漆	exact_current_name	乳胶漆作为独立商品类型成立。	frozen	f8e516168b11dbc25037af75f76fdb4d829a3fab30314d5c1c9a42dec9eff1a7
CHEM-000143	MT-E5CE27BC4AAB	滚筒刷	exact_current_name	滚筒刷为稳定刷涂耗材类型，规格和宽度入属性。	frozen	81324903cea60e36de230cfb2b30776e180e3f8550cf8ffb28c78426abedc284
CHEM-000144	MT-63EC0EF307BC	乳胶漆	exact_current_name	乳胶漆作为独立商品类型成立。	frozen	2dc0495d42889495f41666d7f74f5227cc3bd56e3307a9a79006a5a0f1383a02
CHEM-000145	MT-2C6F9D2B1067	泡棉双面胶带	exact_current_name	该族现有双面胶带均为海绵/泡沫/泡沫棉泡棉基材；更名为泡棉双面胶带，与胶粘密封族通用双面胶带形成清晰边界。	frozen	3084c84d09bf2437e3d7c8223de9d8e35f300c5a3b388c26923b141ef6851ca3
CHEM-000146	MT-D6CF0A391F04	除锈剂	exact_current_name	名称合格，品牌和容量留在SKU属性。	frozen	fd646f5a2a0f41947f51e1825bc2557eb6fabf5b36cce09a69f8476767dca0c5
CHEM-000148	MT-9D9CD04D7D99	气动油	exact_current_name	气动油为独立气动设备用油类型。	frozen	e34f5722ccb0710286b6e3ac5a3f62678c67d4a18885b50d2cc566e26b64e49d
CHEM-000155	MT-587A31130FB0	泡沫清洗剂	exact_current_name	泡沫清洗剂为独立泡沫形态清洗剂类型。	frozen	e021ae155dd1f8adf1839e2e5aff2ca101afaff40d7a19834a1cd12a8d9dc350
CHEM-000157	MT-0508F13A1EA0	油漆	exact_current_name	现有SKU以颜色/金属效果区分，均属通用油漆，无需拆分。	frozen	43d040509d162220b488f46631b8da89b2cb969222a6f6d437111d416b454ade
CHEM-000159	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	7235b6debc32adbb3515a850e46ef4aafee70d988f89f2a5f1e01c42d3df999b
CHEM-000160	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	788d4522ce41c65f5e429677a58030f9de284c3ae2507401815c76f08231d7d3
CHEM-000161	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	3c43c1a92db9422383f7c128281aea36d0dff33e03e976714d607b39bce06d79
CHEM-000162	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	52ce56121d5949040d6885d41b39d6749ffc6bf0cb4d281def580214c2f53832
CHEM-000164	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	1dd91960b3ac3655b1c393f26b87aa66f1814397246b127b20cf1e0ac1c5958b
CHEM-000165	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	d643656ebe32502efe19e0ced94a03fbe706e24332c668dd486ccc1081106038
CHEM-000166	MT-F2BDF488FE05	黄油嘴	exact_current_name	补充角度属性后已覆盖全部黄油嘴SKU，含角度规格的旧名称归入本类型。	frozen	08b2fcbd35d331be94f40a2d03388236bca085d8cc44fb4ff589482ccbfbcca0
CHEM-000167	MT-AF901DEEA2E3	黄油枪	exact_current_name	手持注脂枪与电动泵不同，保留独立类型。	frozen	486d58a11bcdf708bf257fd55ef93fbaa69df2af0bfb93626c3a6e0bc1c821c9
CONST-000001	MT-9D8038C97A29	木方	exact_current_name	方木支撑材料类型稳定，截面/长度作为属性。	frozen	7007dd26acdccb1724c8a0c44cad4a3803d1a81099acecad84155cdb2d17f47d
CONST-000002	MT-9D8038C97A29	木方	exact_current_name	方木支撑材料类型稳定，截面/长度作为属性。	frozen	9effb3a019616c3dac04fda8822f5fd06d4abeb9eab216059804ec4b19ff5368
CONST-000003	MT-38AB621F1BD4	地板胶	exact_current_name	名称保留；按评审意见修正定义，删除“自粘或铺装施胶性能”的无依据推断，并按现有PVC材质/厚度特征与地板革以整卷尺寸、阻燃特性为边界。	frozen	d939578479fb2dc4b49453049c2f8dc44cb58a08d27a980176501a840805d465
CONST-000004	MT-736D35DF9032	水泥砖	exact_current_name	水泥砖类型稳定，尺寸/强度作为属性。	frozen	f39ea1cc40458cef60b4e1e66335a2f1736d659049c8069e172c65079763f4cb
CONST-000005	MT-170F041FF7D6	亚克力板	exact_current_name	亚克力板为丙烯酸板材，类型独立。	frozen	75e7c8818ddd39e710b51917626657caabd99d7b755591c97a9740b2a62eb8fe
CONST-000006	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	100083f98528111786fcc2a577709732692bbf13b14ae950661d3d70e7b5a8ab
CONST-000007	MT-959059590F22	土工布	exact_current_name	土工材料类型稳定，克重/宽度作为SKU属性。	frozen	31db78914ecddd517406b10630990041c460a9f6f0728b45d1132589ab4e3a0d
CONST-000008	MT-8C0BEC95DADB	顶托	exact_current_name	脚手架顶托类型稳定，规格作为SKU属性。	frozen	631909ba97515e528805d4a6c474f794daa291c1db179c8c3fde8016c4db8cfa
CONST-000009	MT-8C0BEC95DADB	顶托	exact_current_name	脚手架顶托类型稳定，规格作为SKU属性。	frozen	9faffd4690fc917504b1ea0c59d057ad179f0d7d716230bc9452d5c811826668
CONST-000010	MT-0B12EA85B191	彩钢瓦	exact_current_name	彩钢瓦为压型钢板瓦，与平板彩钢板区分。	frozen	5b8cb74d915d0e382b17f5f1bfba5c00706355b7d0249ef149ac58a9ec4410e8
CONST-000011	MT-0B12EA85B191	彩钢瓦	exact_current_name	彩钢瓦为压型钢板瓦，与平板彩钢板区分。	frozen	ff1e9cde65acc385f0d264f1b7c3c8b1af5c1213091322a07668a673fe2b554e
CONST-000012	MT-0B12EA85B191	彩钢瓦	exact_current_name	彩钢瓦为压型钢板瓦，与平板彩钢板区分。	frozen	b2d355fc1f6fc057714db57a036cae6cd4f841053546b4ed0e67e7f948a8824b
CONST-000013	MT-7A84B38CEDD9	人工草皮	exact_current_name	人工草皮为仿草皮铺装材料，草高等为SKU属性。	frozen	3d8edc52269507e5e17a854d84227b4e26a9968fd9bac06f9bc2d2dcb69d8fe3
CONST-000015	MT-7F1C66A0A4C6	铁皮	exact_current_name	铁皮为稳定类型，厚度、宽度、表面处理放入SKU属性。	frozen	f65f3e7fc4df40d6445744943057673f6d4bef5096104a6ee2ff0d85d28d2319
CONST-000016	MT-7A84B38CEDD9	人工草皮	exact_current_name	人工草皮为仿草皮铺装材料，草高等为SKU属性。	frozen	9420e125b69056bd5084824db396fd3fe460bd460ba59771553332aba1a6bb8c
CONST-000017	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	007001f043797d15323b079838171178eb670367366bd98e645d54cae4ca3053
CONST-000018	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	e20ea6dfbcbda4a6b230783b5ed74e58b3376b68bce5938ec95407638b42b0fb
CONST-000020	MT-736D35DF9032	水泥砖	exact_current_name	水泥砖类型稳定，尺寸/强度作为属性。	frozen	e9c32723e13339798957110c27acb99b084be07796a6850b35263cec748e5d9e
CONST-000021	MT-42D96A4577C3	山型卡	exact_current_name	以山形夹持结构划分，与蝴蝶扣、扣件区分。	frozen	6f0214bce895a3bda3881fd78aed565405d148a29c40b122db7eb42717e6b3e5
CONST-000022	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	9cb63bf6645f66d1267e36e5087ac1d20010592fb343e77a355cdf35a5cb912c
CONST-000023	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	73f571a3c7fd49096a0e2317d05d2a29aa0e5cf9f99739f83fd4cbe09541d2bc
CONST-000024	MT-F5B62F2250DF	PC板	exact_current_name	PC板为聚碳酸酯板材，类型明确。	frozen	7ed12d7b18860799baff74e6bd9e6c657d01e6edd6f5660f4ec3ad0e339d2e3f
CONST-000025	MT-E19B2B094BF8	操作面板	exact_current_name	按适配设备界定的设备操作面板，与触摸屏区分。	frozen	92291c61fc4f06407444d011642d56becb66a727cd4b722b7b28ea6208edc411
CONST-000026	MT-6AC66FBA9A6C	喷涂模板	exact_current_name	名称稳定，字符、字高、材质留在SKU属性。	frozen	abff31429ad0ddfda0787324fc1bb9b1010428da059abf36d2f774e451281c76
CONST-000027	MT-69E7B9B860AF	标识字牌	exact_current_name	名称稳定，材质、工艺、字符范围留在SKU属性。	frozen	4a88f2be18ba2a092607f20ca9e590d850c416d28c5644113a8992d0ff6e3825
CONST-000028	MT-3916B171DAD6	地板革	exact_current_name	地板革为大幅面PVC铺地材料，类型边界清楚。	frozen	88a64c016b73ff94cc2d424bf3d54d65384fc543e117994e886004ae6bb82702
CONST-000029	MT-972D47B5B974	挤塑板	exact_current_name	XPS保温板类型稳定，尺寸/厚度作为属性。	frozen	d40d8fcb65e8471fb8fe4c238171c0bb2e4adb396066201afcd4aacc1810cad2
CONST-000030	MT-972D47B5B974	挤塑板	exact_current_name	XPS保温板类型稳定，尺寸/厚度作为属性。	frozen	5476a12b7d8f238b0d5714cb39c9e719e533b6a261c385e8196aca57a6308649
CONST-000031	MT-276BC830BF3C	硅晶板	exact_current_name	硅晶板为透明硅晶材质板材，类型独立。	frozen	77ae05f01a7f6f7204f4a2bdea21b4963a814a6e248211a8078b34567779cbd6
CONST-000032	MT-8C73375DC251	木板	exact_current_name	木质板材与建筑模板不同，保留独立类型。	frozen	bab25fe931c296654bdf8fbb60d71add8026615562c7420531934d761f6a4561
CONST-000033	MT-4BBF47D7ADC2	刮板	exact_current_name	刮板名称合格，属性已含材质必填	frozen	cf84ad7c152874248972e553aebf5ca12231b0459aa3f29d0d8672e910a4acbe
CONST-000034	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	390331a506dc50da04061c3718049d4259aba119f912870e6483d72eb9cbb838
CONST-000035	MT-ECC31EF697C6	万向扣件	exact_current_name	以万向旋转结构划分，与十字扣件、直接扣件区分。	frozen	16eaed784f690850828af09543e9b86ccdfcd6bc1b0608aa3c3d18e8fd046d73
CONST-000036	MT-E2220FDC8EF9	十字扣件	exact_current_name	以十字交叉连接结构划分，与万向扣件、直接扣件区分。	frozen	b90a45ab207bb3df49dbaaab6ee8171dafdf50b6c304da13d4a592d4671b7627
CONST-000037	MT-5AA1B3DFCEBB	直接扣件	exact_current_name	以同轴对接结构划分，与万向扣件、十字扣件区分。	frozen	51bdd85d8114be73a78e3a74ac6caa7c5a163b58baa62114efbdce962b270ae8
CONST-000038	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	add6f8378e4efcffcf3dfcb5876b734840fea204ac2a746b691387e664f60952
CONST-000039	MT-9F7DACC46591	绝缘橡胶板	exact_current_name	现有名称稳定，无跨类型重叠。	frozen	76196280c9366a03c4e54744a27826e2dc31f64ffe662eed42b7ad8cb0de58ba
CONST-000040	MT-8F77E994945B	建筑模板	exact_current_name	混凝土模板与木方/木板不同，保留独立类型。	frozen	ca5c63812076c7e489478a215f03ada222b9349871f6355c7e766fe284502b31
CONST-000041	MT-E9A267C1FA93	插销	exact_current_name	类型定义明确，功能作为属性。	frozen	88b6e2ffd84b531937fef09a1f7d57ce3cf6dc460f66ecb0bab652dc6621e8ad
CONST-000042	MT-1409F2B35C38	脚手架钢管	exact_current_name	脚手架专用定尺钢管，与一般焊管/无缝管区分，保留。	frozen	11558dc308164812860ea63ddb0a7be84b295c784433423d4be49d28251cb5ea
ELEC-000001	MT-80FD0107910D	漏电保护器	exact_current_name	原始数据无法可靠区分漏电保护器与漏电断路器是否带过载保护，合并为漏电保护器，过载保护作为可选属性。	frozen	efa89fb111ff9ec5bc4c983ae2ca88ed0cb04884d5cce5d7e7679be8ba19f966
ELEC-000002	MT-70CAF787785B	热缩管	exact_current_name	现有名称即标准类型名称。	frozen	c144d7d5c2695bf614fd6b6c14b98ce70f695dec4c37f51aec17580d5337f659
ELEC-000003	MT-70CAF787785B	热缩管	exact_current_name	现有名称即标准类型名称。	frozen	e4bde3e499f945e771ced8c8c3188e3877b4d2260484c73687845689fba01e0e
ELEC-000004	MT-70CAF787785B	热缩管	exact_current_name	现有名称即标准类型名称。	frozen	0a878e649c8e9529a90144f1780e6db33af23f09a6056721ab1934ba4d09f139
ELEC-000005	MT-D674E8A09E94	绝缘胶带	exact_current_name	与自粘带按成膜/密封方式区分，边界清晰。	frozen	f614c23d741a0c21f4b81668ae2bd8d142c937a42b49b091e32951e1f39f7030
ELEC-000006-V1	MT-3FE894F8D206	荧光灯管	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU明确为荧光灯管，功率36W，符合荧光灯管定义。""}"	frozen	cedd3e6888df65d35c90a5078daee6984838d03f5d9e054f35303c7eafae10a6
ELEC-000007-V1	MT-5B286FCE2E91	插座	exact_current_name	补充输入电压、输出电压、USB输出等字段，使变压USB插座与普通USB插座可正确区分。	frozen	6daee4b5d6c8db03b20fca264c5c0ed504f6e75f29a2c1cc53d7805d02916c54
ELEC-000008	MT-D4FE84DD01A4	接线盒	exact_current_name	为避免与开关插座族底盒重叠，标准名改为接线盒，限定为导线连接/分线/过路用途，不承载开关插座面板安装。	frozen	779aec9003cb1762f12c075c808f4e306c36a6a7e0a00dab8efce8ce233aed1b
ELEC-000009	MT-3790922C006B	配电箱	exact_current_name	现有名称即标准类型名称。	frozen	42a4f5e4c3bdd7f758c49309c0892ff34881523f9267a2f39746a9dff8a8842f
ELEC-000010	MT-5B286FCE2E91	插座	exact_current_name	补充输入电压、输出电压、USB输出等字段，使变压USB插座与普通USB插座可正确区分。	frozen	6fab8ecf58b0021f73bc6ac5a85067bd3464f8ad3293151714b1e876f404873c
ELEC-000011	MT-223A975EF429	开关	exact_current_name	商品结构稳定，位数/用途/是否带底座作为SKU属性。	frozen	83922ad1e1839b007c17ad74260c7b49860531b0d2a7366c3570f33c7ba8181b
ELEC-000012	MT-223A975EF429	开关	exact_current_name	商品结构稳定，位数/用途/是否带底座作为SKU属性。	frozen	01a9a2c37d2afb289ea4753dfb1a02cea97dcc5412cd8e42a2f40d15ef6de816
ELEC-000013	MT-223A975EF429	开关	exact_current_name	商品结构稳定，位数/用途/是否带底座作为SKU属性。	frozen	53d6e5f41268a3c1719595de77d7feeebf9773f083201cb91d94200f3e848877
ELEC-000014	MT-6C33E0A79B78	灯泡	exact_current_name	现有名称即标准类型名称。	frozen	5b06f432873104328efac5105a53874ee0079edc34d99fb32ecbb52aba97965f
ELEC-000015	MT-967A78F2D748	电线	exact_current_name	单芯电线独立成类。	frozen	1a5a15787df1a903186f9aa53adda4229fd795ce839575434591317eef99251a
ELEC-000016	MT-967A78F2D748	电线	exact_current_name	单芯电线独立成类。	frozen	6bc946eca363184575c9f1c3b678aa0a3cb46fd0cb988a86486a0ae287d827c0
ELEC-000017	MT-967A78F2D748	电线	exact_current_name	单芯电线独立成类。	frozen	facb1a7a12743e09baeb1d32ce01e3f27e55c0a379110657b4da1bfa242de528
ELEC-000018	MT-C04D1CEA6631	插头	exact_current_name	商品结构稳定，类型/额定电流/额定电压/极数作为SKU属性，工业/快速插头通过插头类型属性区分。	frozen	7d0efe37a18839f9a704df1628d0aed3a9b79100dbd89ef8aff079ca123a38b9
ELEC-000019	MT-D674E8A09E94	绝缘胶带	exact_current_name	与自粘带按成膜/密封方式区分，边界清晰。	frozen	0c58f951b9caee5d492834b2bfd965640c73bed8e7f18036d82b2676fa1c05e1
ELEC-000020	MT-5B286FCE2E91	插座	exact_current_name	补充输入电压、输出电压、USB输出等字段，使变压USB插座与普通USB插座可正确区分。	frozen	7847eec65523e0503de0eefb9492fc48b82e91341f9ecef5ece5d2be744b7950
ELEC-000021	MT-D28EDD4F2C60	线卡	exact_current_name	现有名称稳定，无跨类型重叠。	frozen	299457edf7d26c721d7d7ee9e9d2bd4dc4ca30b85303259ae27cf17ecf8587c6
ELEC-000022	MT-D00A36C89B3A	电线架	exact_current_name	与电缆支架按用途和结构区分，边界清晰。	frozen	e9e0830cb8f8885e892da78b121da63f7c17da8497059ef7de19bd3fb15ec13a
ELEC-000023	MT-5B286FCE2E91	插座	exact_current_name	补充输入电压、输出电压、USB输出等字段，使变压USB插座与普通USB插座可正确区分。	frozen	edfa5c8b486e0f71a3b60496d6905841b82a313a793b7c1ae75f1943d5bf56c7
ELEC-000024	MT-80E4695971B8	插线板	exact_current_name	移动多位取电结构独立，孔位/线长/额定参数/结构作为SKU属性。	frozen	e7798cd906cbb6c81a50ddbda1fd2e307e6fa97f9b20055afbdbbd62cbce8d9e
ELEC-000025	MT-D6883084FC3A	启辉器	exact_current_name	现有名称即标准类型名称。	frozen	074b77145b56e107e7bb5f30b14dfb575caeb526b0a6282fe6757f6f63da2796
ELEC-000026	MT-B0CBC9496C3D	灯座	exact_current_name	现有名称即标准类型名称。	frozen	43fdff35506cbdd016e597eb2b3334de0e925f782cb43d72c3cdb5865cb26d9f
ELEC-000027	MT-5EDDDBB412E4	排风扇	exact_current_name	现有名称即标准类型名称。	frozen	5781e6367b0cd8fc5e56503c27f82ca3bd6e55a0c7e94f10e30acb89465e414b
ELEC-000028	MT-80FD0107910D	漏电保护器	exact_current_name	保留漏电保护器作为标准类型，并明确在证据不足时涵盖漏电断路器。	frozen	b8c43d41d3aebbe12f6c54e39ed5690e0d46970872da0cc7fc393bddedded7e6
ELEC-000029	MT-6CE0EFC00956	断路器	exact_current_name	不带漏电保护的分断保护电器，极数/额定电流作为SKU属性。	frozen	3129a8b5aba5beb9d1c763528f7fdef15c8acb9ee21b885fb575ed6ac495ca67
ELEC-000030	MT-77F38575DBC0	电缆	exact_current_name	多芯电力电缆独立成类。	frozen	6ddc92c7b3b5b5ee2cf92743c7aad85b0b1df4ab394e996d975d35b409527b0a
ELEC-000031	MT-AC69232F3EE7	铜接线端子	exact_current_name	证据中铜鼻子按额定电流或DT型号/线径区分，均为管式铜接线端子；并入铜接线端子可避免与O形冷压端子重叠。	frozen	a5299a77190bd727c0476b05897cf0504142501681f00a98e61005f0bc316018
ELEC-000032	MT-AC69232F3EE7	铜接线端子	exact_current_name	证据中铜鼻子按额定电流或DT型号/线径区分，均为管式铜接线端子；并入铜接线端子可避免与O形冷压端子重叠。	frozen	47e8bb9b09ab48070d555347ad9d96c4255019fedcd849c74f5f173d8b0d08fe
ELEC-000033	MT-C04D1CEA6631	插头	exact_current_name	商品结构稳定，类型/额定电流/额定电压/极数作为SKU属性，工业/快速插头通过插头类型属性区分。	frozen	9a3eeb063aadeccac96dd67575ab6737306b0620d1f6498f8fc062f05760b6fa
ELEC-000035	MT-3790922C006B	配电箱	exact_current_name	现有名称即标准类型名称。	frozen	b79ef2281774eb71fd310c769f618ca0c971171de2298e0a586765e7a6a19bf1
ELEC-000037	MT-B083810EBC72	线槽	exact_current_name	与线管按截面形状区分，边界清晰。	frozen	c5f83dbcdf2ab907356fd73bcbf76f13c476d6e24fbf77598bfbf4deed82f3f0
ELEC-000038	MT-5B286FCE2E91	插座	exact_current_name	补充输入电压、输出电压、USB输出等字段，使变压USB插座与普通USB插座可正确区分。	frozen	83264bc7d56a3a864129d00982ca994a1b32858587d1da431945e2e2fe3c9c01
ELEC-000039	MT-902122E48E8A	电池	exact_current_name	一次性碱性电池独立成类。	frozen	40621ccbdf0922a2e0da8b0387eda899a79c5b574517d8b0e9ddeb3c576331e6
ELEC-000040	MT-7A0EC42749B9	机床灯	exact_current_name	专用机床照明灯具独立成类。	frozen	cd33b35f7d8b45f54fc641544e79464dd7b36239e4146d5ba64e556a7631d5b0
ELEC-000042	MT-902122E48E8A	电池	exact_current_name	一次性碱性电池独立成类。	frozen	b6ca8a796a99f014d4dc505a7ae444f2275b2f40634cc6679dbc41e58105b0be
ELEC-000043	MT-38AC8CED851A	网线防水接头	exact_current_name	防水等级决定户外可用性，保留独立类型。	frozen	efc16115b1fd6c7bb7440b5b9a3db9a2e13829f968c79e795627a1a440fc8639
ELEC-000044	MT-6C33E0A79B78	灯泡	exact_current_name	现有名称即标准类型名称。	frozen	0da662eb25fd333537a152b42165a3669ae2e4ead246aa5094e728b9da47d273
ELEC-000045	MT-80FD0107910D	漏电保护器	exact_current_name	保留漏电保护器作为标准类型，并明确在证据不足时涵盖漏电断路器。	frozen	e547e35ae29d6584b4311a8de853a0b4d5ed3a0d5772af9f473fd870d23f1349
ELEC-000046	MT-80FD0107910D	漏电保护器	exact_current_name	保留漏电保护器作为标准类型，并明确在证据不足时涵盖漏电断路器。	frozen	60670ac85b23351961ad9e315d424d6b77538f35156c29f31b9cf5080806e655
ELEC-000047	MT-FF0857960F26	监控摄像头	exact_current_name	补充function属性，覆盖“监控摄像头 变焦”等关键规格，其余属性可完整表达现有SKU。	frozen	cebcc8be831183eddfd927b6bcdbdf2e5942e80b8e90a72a7363ad8a77213519
